id,nome,originalPais,currentPais,lat,lon,nearestCity,nearestCc,distKm,hotelCount
13419,"Orchid Island",PH,TW,22.051199,121.54695,"Hengchun",TW,82.9,19
13551,"Oze National Park",JP,US,30.154978,-97.789696,"Shady Hollow",US,7.1,12
13552,"Ozona",TR,ES,39.92609,3.83064,"Ciutadella",ES,8.4,8
13569,"Padang Besar (Malaysia)",TH,MY,6.6598773,100.31645,"Kampung Titi Tinggi",MY,6.4,3
13570,"Padang Besar (Thailand)",TH,MY,6.666866,100.31942,"Kampung Titi Tinggi",MY,7.1,1
13591,"Pai",TH,ID,-8.441723,119.00121,"Bima",ID,30.3,40
13596,"Painted Monasteries",RO,US,43.03432,-73.30232,"Bennington",US,19.4,2
13600,"Pajala",SE,FI,67.20904,23.364729,"Kittilä",FI,82.6,5
13607,"Pakse",JP,CM,8.69625,12.90522,"Poli",CM,44.3,34
13619,"Palau",PH,IT,41.176216,9.377231,"La Maddalena",IT,5.0,2
13658,"Palos Verdes",PT,MX,25.37955,-108.45858,"Guasave",MX,21.0,23
13675,"Panama City Beach",ES,CH,46.031765,9.123382,"Pregassona",CH,11.6,41
13698,"Panmunjeom",KR,KP,37.955868,126.67701,"Kaesŏng",KP,10.9,13
13701,"Pantanal",BR,MX,21.4281,-104.86065,"Xalisco",MX,4.5,4
13775,"Pharping",IN,NP,27.611635,85.26701,"Ki̇̄rtipur",NP,7.5,7
13829,"Paynesville (Victoria)",CA,CA,-12.89708,95.62626,"West Island",CC,153.7,8
13870,"Pelister National Park",GR,MK,40.96385,21.23829,"Bitola",MK,11.2,29
13877,"Pembina",US,CA,48.75308,-97.55328,"Winkler",CA,55.4,1
13886,"Pender Island",CA,US,45.65297,-90.53012,"Merrill",US,84.4,21
13892,"Penghu",CN,TW,23.569695,119.56645,"Magong",TW,2.1,7
13912,"Peora",IN,US,39.421474,-80.34481,"Clarksburg",US,15.7,1
13960,"Petawawa",DE,BG,42.56351,27.604511,"Pomorie",BG,2.1,18
14022,"Khao Phra Thaeo Non-Hunting Area",TH,IT,44.83141,9.41722,"Solaro",IT,20.0,12
14031,"Pichilemu",CL,IT,44.055504,12.592457,"Rimini",IT,2.2,19
14125,"Plain of Jars",CN,LA,19.425125,103.15932,"Muang Phônsavan",LA,4.3,2
14133,"Plaquemines Parish",MX,US,29.429115,-89.51235,"Belle Chasse",US,66.2,5
14165,"Ploče",HR,ES,38.6783,0.08935,"Calp",ES,5.4,4
14233,"Ponta d'Ouro",ZA,ES,39.87362,3.06484,"Port de Pollença",ES,4.0,14
14271,"Port Aransas",MX,US,27.833218,-97.06183,"Aransas Pass",US,12.1,16
14311,"Portillo",AR,BO,-21.563011,-64.66617,"Tarija",BO,7.2,3
14370,"Port Vincent",AU,HT,20.007448,-72.733025,"Saint-Louis du Nord",HT,8.3,7
14371,"Port Wakefield",AU,ES,28.05203,-16.71774,"Arona",ES,6.4,9
14433,"Prespa (Greece)",GR,AL,40.74355,21.112316,"Bilisht",AL,16.5,15
14443,"Primorsko",TR,BG,42.269867,27.750618,"Tsarevo",BG,13.6,3
14444,"Primorsky Krai",CN,RU,45.081947,134.72664,"Dalnegorsk",RU,91.5,3
14524,"Puerto Obaldia",CO,PA,8.667056,-77.419624,"Unión Chocó",PA,66.1,4
14543,"Punakaiki",NZ,IT,44.63799,10.89211,"Modena",IT,2.9,28
14588,"Pyongan",CN,KP,39.54165,126.064766,"Sunch’ŏn",KP,16.7,11
14591,"Pyrénées-Orientales",ES,FR,42.625893,2.506509,"Prades",FR,7.0,1
14754,"Rannoch Moor",IE,GB,56.674007,-4.694606,"Fort William",GB,30.0,13
14794,"Rødby",DE,DK,54.694065,11.390221,"Maribo",DK,11.6,12
14805,"Reñaca",AR,CL,-32.971535,-71.54372,"Viña del Mar",CL,5.9,1
14810,"Redang",MY,ID,-0.3360793,102.4337,"Kuala Cenaku",ID,31.5,11
14862,"Republic of the Congo",FR,CG,-0.7264327,15.641915,"Owando",CG,39.5,1
14872,"Retzer Land",AT,DE,52.092873,14.646842,"Eisenhüttenstadt",DE,6.4,8
15112,"Rosslare",ES,IE,52.273567,-6.3869033,"Wexford",IE,8.3,14
15145,"Royal Natal National Park",ZA,AU,-34.170338,151.0524,"Helensburgh",AU,5.3,14
15173,"Russell (New Zealand)",AU,NZ,-35.26179,174.12154,"Kerikeri",NZ,16.3,14
15179,"Rust",AT,DE,48.265934,7.726321,"Ettenheim",DE,6.5,8
15213,"Sabine Hills",IT,US,31.27352,-93.78046,"Jasper",US,44.4,1
15278,"Saint John (U.S. Virgin Islands)",ES,VI,18.335602,-64.75504,"Cruz Bay",VI,4.1,11
15287,"Saint-Louis-du-Ha! Ha!",CA,ES,38.6783,0.08935,"Calp",ES,5.4,7
15321,"Sakhalin",JP,RU,50.159477,143.02644,"Smirnykh",RU,48.0,8
15396,"Samnaun",IT,AT,46.94364,10.35961,"Landeck",AT,26.8,7
15403,"Samothrace",GR,TR,40.474434,25.524815,"Gökçeada",TR,44.5,35
15412,"Samye",IN,CN,29.326038,91.5078,"Lhoka",CN,27.3,7
15464,"Sandspit",CA,NZ,-36.39308,174.72758,"Warkworth",NZ,5.5,14
15515,"San Jon",MX,US,35.106434,-103.33094,"Tucumcari",US,36.7,22
15683,"Sark",GB,GG,49.435165,-2.3595986,"Saint Peter Port",GG,13.0,11
15711,"Saugerties",BR,US,42.07759,-73.95291,"Kingston",US,17.1,5
15767,"Sälen",NO,SE,61.155724,13.269409,"Mora",SE,70.5,12
15775,"Súðavík",GB,IS,65.90362,-22.995558,"Ísafjörður",IS,20.0,2
15783,"Nordic countries",NO,SE,62.918262,18.720287,"Örnsköldsvik",SE,41.4,8
15784,"Scania",SE,HR,44.324646,15.207169,"Zadar",HR,23.3,1
15801,"Schinoussa",GR,TR,36.68284,27.747335,"Datça",TR,8.3,5
15861,"Seda (Latvia)",RU,LV,57.650288,25.75095,"Valka",LV,20.7,4
15959,"Shades State Park",TR,US,39.93918,-87.08177,"Crawfordsville",US,21.0,6
15969,"Shamrock",BR,US,35.21422,-100.24901,"Pampa",US,73.7,22
16109,"Sringeri",IN,AU,-37.02301,147.2396,"Bairnsdale",AU,94.8,13
16149,"Sigiriya",IN,LK,7.9498096,80.746346,"Dambulla",LK,14.4,25
16260,"Skåneleden",DE,SE,55.736164,13.557117,"Södra Sandby",SE,13.4,1
16270,"Skibotn",FI,NO,69.3908,20.267845,"Tromsdalen",NO,56.6,4
16299,"Småland",SE,NO,63.597675,10.706141,"Stjørdal",NO,17.8,5
16333,"Road 55 (Norway)",NO,US,44.231377,-70.544044,"Paris",US,4.7,18
16345,"Soldeu",FR,AD,42.576893,1.6682694,"Canillo",AD,5.9,6
16430,"Southeast Arizona",MX,CZ,49.4763,16.16517,"Bystřice nad Pernštejnem",CZ,8.7,39
16447,"Southern Bukovina",RO,CZ,49.29737,16.7732,"Líšeň",CZ,11.5,8
16479,"South Moravia",CZ,US,40.890663,-92.82049,"Centerville",US,18.0,1
16499,"Southwest Florida",MX,ES,38.6783,0.08935,"Calp",ES,5.4,4
16514,"Sozopol",TR,BG,42.418156,27.694313,"Pomorie",BG,17.0,2
16538,"Spillville",CZ,US,43.205177,-91.95113,"Decorah",US,17.3,1
16600,"Stanstead",CA,GB,52.106323,0.6909612,"Sudbury",GB,8.0,10
16603,"St. Anton",US,CH,47.409943,9.5351715,"Altstätten",CH,3.7,6
16650,"Stevns",MX,DK,55.281,12.43741,"Køge",DK,25.4,11
16651,"Stewart",CA,US,32.073273,-84.84831,"Cusseta",US,26.8,16
16666,"St. Ignace",US,CA,46.69754,-65.0789,"Beaurivage",CA,9.2,6
16678,"St. Joseph Island",CA,US,46.189407,-83.931114,"Sault Ste. Marie",US,46.6,26
16726,"Storm Lake",MX,ES,28.05203,-16.71774,"Arona",ES,6.4,4
16760,"Stromboli",IS,IT,38.80435,15.236799,"Tropea",IT,58.9,16
16772,"Stubaier Gletscher",AT,IT,46.991886,11.117223,"Vipiteno",IT,26.1,4
16811,"Sulemania",TR,IN,25.6,85.210785,"Patna",IN,7.6,18
16832,"Sundarbans (Bangladesh)",IN,BD,22.023989,89.31361,"Sarankhola",BD,58.6,2
16833,"Sundarbans National Park",IN,US,30.154978,-97.789696,"Shady Hollow",US,7.1,26
16861,"Sur",CN,IT,46.521122,9.631054,"Chiavenna",IT,28.6,33
16909,"Eswatini",ZA,SZ,-26.56248,31.399132,"Manzini",SZ,7.3,2
16911,"Swedesboro",SE,US,39.747612,-75.31046,"Paulsboro",US,11.0,10
16917,"Switzerland",CH,US,34.240845,-116.8652,"Big Bear City",US,2.9,1
16952,"Syrian Coast and Mountains",TR,US,44.486412,-69.02453,"Belfast",US,6.9,6
16970,"Taba Heights",EG,SA,29.386496,34.799706,"Ḩaql",SA,18.1,18
17040,"Takengon",ID,ES,28.05203,-16.71774,"Arona",ES,6.4,2
17073,"Tamchy",RU,KG,42.564697,76.6606,"Cholpon-Ata",KG,35.8,2
17088,"Tanegashima",PT,JP,30.591848,130.9959,"Nōkan",JP,4.3,15
17211,"Tel Aviv/South and East",CN,JM,17.901588,-77.74622,"Bull Savannah",JM,16.6,31
17257,"Alandroal",PT,ES,39.58429,-7.3359823,"Valencia de Alcántara",ES,20.8,5
17266,"Terra Nova National Park",PT,CA,48.53323,-53.89194,"Clarenville",CA,41.1,24
17443,"Tobago",ES,TT,11.240461,-60.672005,"Scarborough",TT,9.5,4
17456,"Toila",RU,EE,59.420876,27.511683,"Jõhvi",EE,8.6,8
17525,"Top End",AU,IE,52.89117,-7.4803085,"Portlaoise",IE,20.0,8
17562,"Torres Strait Islands",AU,AU,-10.285107,142.2409,"Daru",PG,171.1,8
17619,"Transylvania",RO,US,35.198223,-82.77249,"Brevard",US,5.2,9
17652,"Triglav National Park",IT,SI,46.336044,13.813872,"Bohinjska Bistrica",SI,12.9,50
17663,"Trinidad and Tobago",PT,TT,10.746691,-61.084007,"Sangre Grande",TT,18.5,1
17743,"Tully",AU,FR,50.085747,1.5160218,"Eu",FR,8.1,11
17840,"Ujung Kulon National Park",ID,ES,38.6783,0.08935,"Calp",ES,5.4,2
17844,"Ukraine",RU,UA,49.487198,31.271832,"Korsun-Shevchenkivskyi",UA,7.8,28
17857,"Uludağ",GR,ES,38.67878,0.09787,"Teulada",ES,5.7,6
17868,"Umphang",TH,MM,16.019138,98.8633,"Myawaddy",MM,83.5,2
17965,"Valdres",BE,NO,60.514748,11.174451,"Råholt",NO,26.6,18
18040,"Vardø",NO,NO,70.370186,31.10772,"Zapolyarnyy",RU,105.6,6
18144,"Vieng Xai",VN,LA,20.41094,104.227715,"Xam Nua",LA,19.1,5
18215,"Visegrád",PL,HU,47.78458,18.970337,"Vác",HU,12.4,49
18321,"Wallace (Nebraska)",RU,US,40.838337,-101.164955,"North Platte",US,46.2,9
18326,"Wallis and Futuna",FR,WF,-13.289402,-176.20422,"Mata-Utu",WF,3.3,5
18343,"Wamego",NL,US,39.201942,-96.305,"Manhattan",US,23.1,4
18352,"Ward",NZ,US,31.50076,-103.07812,"Monahans",US,20.4,9
18372,"Warroad",BR,BR,48.905266,-95.31441,"Thief River Falls",US,108.2,15
18408,"Washington Crossing Historical Park",BR,CA,50.78305,-112.8459,"Strathmore",CA,48.1,3
18415,"Waterfalls",BR,BF,10.307181,-4.4351892,"Mangodara",BF,45.8,18
18418,"Waterfront City",ID,ID,4.4458,81.04486,"Devinuwara",LK,172.4,9
18470,"Weimar (Texas)",CZ,US,29.70301,-96.78054,"Giddings",US,55.4,5
18480,"Wellfleet",BR,US,41.937607,-70.0328,"Eastham",US,12.9,41
18482,"Wellingborough",FR,DE,54.33045,8.7737,"Tönning",DE,10.9,7
18539,"Westfjords",IS,GR,38.80404,23.23432,"Orchomenós",GR,41.1,3
18543,"West Frisian Islands",DE,NL,53.448326,5.739961,"Stiens",NL,20.7,4
18581,"Westport (New York)",US,NZ,-41.75777,171.57617,"Greymouth",NZ,84.7,19
18720,"Winkler",RU,US,31.80059,-103.07623,"Kermit",US,6.5,17
18795,"Woodstown",IT,US,39.651505,-75.32825,"Carneys Point",US,13.8,6
18806,"Working abroad",SG,EG,30.267574,31.485502,"Al-'Ubūr",EG,4.3,6
18842,"Xcalak",MX,BZ,18.270376,-87.83596,"San Pedro",BZ,41.7,11
18861,"Xora",ZA,BT,28.447882,91.37802,"Lhuentse",BT,88.8,15
18973,"Yonghe",PH,CN,36.759502,110.62649,"Wayaobu",CN,95.6,50
18981,"Yorke Peninsula and Clare Valley",AU,VC,13.16667,-61.25,"Kingstown",VC,2.8,5
19003,"Yucatán and the South",MX,GB,51.33333,-1.5,"Hungerford",GB,9.2,5
19068,"Zealand",SE,DK,55.545597,11.697374,"Ringsted",DK,12.9,3
19155,"Ascona",CH,IT,46.340363,8.384806,"Domodossola",IT,25.9,10
19211,"Morrisburg",CA,US,44.897705,-75.18295,"Massena",US,23.2,16
19249,"Christianity",PH,US,34.82919,-111.75673,"Sedona",US,4.5,40
19251,"Archaeological sites",CN,US,33.521786,-79.09165,"Murrells Inlet",US,5.7,1
19253,"Norrbotten County",PT,SE,66.98121,19.999165,"Gällivare",SE,33.0,2
19283,"Chiltern Hills",GB,ZA,-29.814722,30.9275,"Pinetown",ZA,4.0,4
19287,"Goliad",BR,US,28.66891,-97.39111,"Victoria",US,40.7,4
19338,"Cushendall",IE,GB,55.08082,-6.0640645,"Ballycastle",GB,17.8,6
19472,"Prehistoric Wessex Trail",GB,US,42.64846,-122.8106,"Eagle Point",US,19.6,11
19496,"Putre",CL,PE,-18.196383,-69.55923,"Tacna",PE,76.1,9
19565,"Koroni",GR,BF,13.311343,-3.9286046,"Nouna",BF,65.1,27
19591,"Diving the Hen and Chicken Islands",NZ,US,43.84451,-74.66239,"Saranac Lake",US,68.6,10
19825,"Lummi Island",CA,US,48.694572,-122.66998,"Bellingham",US,15.2,2
19902,"Blakely Island",BR,ES,28.05203,-16.71774,"Arona",ES,6.4,2
19905,"Lake Tai",AU,TH,6.973029,100.436066,"Hat Yai",TH,6.0,2
19908,"Blake Island",BR,US,47.537434,-122.49303,"Manchester",US,4.4,4
20076,"Sami culture",RU,DZ,35.696297,-0.5753054,"Bir el Djir",DZ,3.8,20
20089,"Storlien",DE,NO,63.316605,12.100724,"Verdal",NO,61.2,27
20145,"Swedish Classic Circuit",SE,DE,52.52413,9.756553,"Isernhagen Farster Bauerschaft",DE,8.3,27
20164,"Fichtelgebirge",CZ,DE,49.97592,11.977594,"Wunsiedel",DE,7.3,3
20175,"Olympic Games",GR,DE,49.103832,8.857037,"Eppingen",DE,5.4,7
20205,"Benson (Arizona)",MX,US,31.967989,-110.294334,"Vail",US,40.4,34
20207,"Mazeri",RU,IN,18.124725,73.596596,"Birvādi",IN,9.7,3
20220,"Lordsburg",MX,ES,38.6783,0.08935,"Calp",ES,5.4,11
20290,"Biesbosch National Park",NL,FR,49.56906,4.357,"Rethel",FR,6.6,12
20415,"New Quay",GB,US,38.41553,-75.05652,"Ocean Pines",US,8.9,3
20490,"DMZ (Korea)",JP,GR,35.36973,24.54263,"Rethymno",GR,5.5,23
20516,"Puerto Rio Tranquilo",AR,AR,-46.623924,-72.676285,"Coyhaique",CL,125.7,7
20547,"Minca",CO,HR,43.19491,17.1394,"Makarska",HR,15.0,13
20603,"Lemmenjoki National Park",NO,NO,68.58333,25.66667,"Kittilä",FI,107.0,12
20651,"Vardzia",TR,GE,41.38092,43.283337,"Akhalkalaki",GE,17.1,12
20654,"Sammanthurai",PT,LK,7.3703313,81.81247,"Kalmunai",LK,5.0,16
20674,"Luoding",CN,ES,38.67878,0.09787,"Teulada",ES,5.7,3
20751,"Baengnyeong Island",KR,KP,37.938976,124.70337,"Changyŏn",KP,48.8,30
20775,"Punta Gallinas",BR,BR,12.458525,-71.668495,"Uribia",CO,105.1,5
20806,"Ko Poda",TH,BA,43.057983,17.890474,"Stolac",BA,6.3,3
20897,"Storuman",RU,SE,65.09508,17.117971,"Lycksele",SE,92.2,6
21032,"Aconcagua",AR,CL,-32.65315,-70.01196,"San Esteban",CL,55.6,7
21046,"Brielle (Netherlands)",ES,NL,51.90166,4.162629,"Rozenburg",NL,5.9,14
21057,"Semenic-Caraș Gorge National Park",RO,IT,43.44217,11.53255,"Montevarchi",IT,9.8,33
21201,"Käsivarsi Wilderness Area",NO,IT,44.83141,9.41722,"Solaro",IT,20.0,33
21326,"Mapungubwe National Park",ZA,ZW,-22.24078,29.48048,"Beitbridge",ZW,53.5,6
21353,"Eretria",IT,ER,15.950032,37.999966,"Ak’ordat",ER,46.4,10
21375,"Bamfield",AU,CA,48.833084,-125.14114,"Port Alberni",CA,51.7,12
21399,"Padasjoki",FI,IT,39.25546,9.57326,"Quartu Sant'Elena",IT,28.0,12
21452,"Oecussi",PT,TL,-9.334919,124.25107,"Pante Makasar",TL,20.9,2
21479,"Peillon",FR,ES,38.6783,0.08935,"Calp",ES,5.4,6
21505,"Amrum",DK,DE,54.68058,8.33043,"Westerland",DE,25.3,11
21522,"Old West",FR,IT,41.13871,14.313234,"San Prisco",IT,6.6,35
21548,"Bakel",SN,ES,28.05203,-16.71774,"Arona",ES,6.4,15
21553,"Nordic history",NO,SE,60.98312,14.73651,"Mora",SE,10.8,20
21557,"War of 1812",US,CA,44.65221,-66.8393,"Eastern Charlotte",CA,50.2,17
21597,"Indigenous cultures of South America",PT,BR,-14.60485,-57.65625,"Tangará da Serra",BR,18.4,11
21601,"Mettlach",FR,DE,49.490387,6.5941796,"Merzig",DE,6.1,12
21699,"Machias Seal Island",BR,CA,44.502304,-67.1018,"Eastern Charlotte",CA,71.1,5
21724,"Ancient Egypt",EG,SG,1.2536728,103.82284,"Telok Blangah",SG,2.6,39
21727,"Surfing",PE,VN,10.950278,108.254456,"Mui Ne",VN,3.7,28
21790,"Industrial Britain",GB,US,41.663143,-72.75435,"New Britain",US,2.1,32
21814,"Astrid Lindgren tourism",SE,DE,53.099888,8.822442,"Bremen",DE,2.9,20
21835,"E6 through Sweden and Norway",RU,NO,62,10,"Røros",NO,95.9,30
21863,"Cedar Crest",MX,US,35.10755,-106.37343,"North Valley",US,23.9,9
21933,"Juist",DE,NL,52.944424,6.9913173,"Musselkanaal",NL,2.1,24
22081,"Veria",GR,NL,51.547516,3.666088,"Arnemuiden",NL,5.1,22
22096,"Mullumbimby",JP,AU,-28.548334,153.50111,"Ocean Shores",AU,5.6,11
22139,"Union Island",VC,GD,12.597242,-61.433537,"Hillsborough",GD,12.9,3
22162,"Chipilo",IT,ES,38.6783,0.08935,"Calp",ES,5.4,4
