#,Nome do Hotel,Morada,Cidade,País,Latitude,Longitude,,
1,Hotel Ritsa,2 Leona Ave / Naberezhna Street,Sukhumi,Abecásia,42.9995,41.0246,,
,Pipers Cove Resort,"Runaway Bay, St. Ann","18.4580, -77.3380",Runaway Bay,Jamaica,,,
,Franklyn D. Resort & Spa,"Main Street, Runaway Bay, St. Ann","18.4620, -77.3320",Runaway Bay,Jamaica,,,
,Exe Doña Carlota,"Ronda de Toledo 21, Ciudad Real","38.9850, -3.9270",Ciudad Real,Espanha,,,
,Hotel Navarro,"Calle Tinte 3, Ciudad Real","38.9865, -3.9262",Ciudad Real,Espanha,,,
,Hotel Santa Cecilia,"Calle Tinte 3, Ciudad Real","38.9865, -3.9262",Ciudad Real,Espanha,,,
,Sercotel Guadiana,"Calle Guadiana 36, Ciudad Real","38.9900, -3.9200",Ciudad Real,Espanha,,,
,NH Ciudad Real,"Calle Alarcos 25, Ciudad Real","38.9860, -3.9280",Ciudad Real,Espanha,,,
,Hotel Parque Real,"Ronda del Parque 16, Ciudad Real","38.9820, -3.9300",Ciudad Real,Espanha,,,
,Cumbria Spa & Hotel,"Autovía A-43, Ciudad Real","38.9800, -3.9150",Ciudad Real,Espanha,,,
,Hotel Silken Alfonso X,"Calle Carlos Vázquez 8, Ciudad Real","38.9840, -3.9230",Ciudad Real,Espanha,,,
,Hotel El Molino,"Carretera de Fuensanta, Ciudad Real","38.9750, -3.9350",Ciudad Real,Espanha,,,
,Hotel Manzanares,"Calle Virgen de la Paz 10, Manzanares","38.9950, -3.3720",Manzanares,Espanha,,,
,Hotel Veracruz Plaza & Spa,"Calle Unión 80, Valdepeñas","38.7620, -3.3830",Valdepeñas,Espanha,,,
,Parador de Almagro,"36Ronda San Francisco 31, Almagro (Ciudad Real), 13270","38.8870, -3.7100",Almagro,Espanha,,,
,Hotel Retiro del Maestre,"Calle San Bartolomé 5, Almagro","38.8860, -3.7150",Almagro,Espanha,,,
,Hotel Las Tablas,"Calle Virgen de las Cruces 5, Daimiel","39.0680, -3.6080",Daimiel,Espanha,,,
,Hotel Palafox,"44Marqués de Casa Jiménez, s/n, 4450004 Zaragoza","41.6480, -0.8860",Zaragoza,Espanha,,,
,Hotel Reina Petronila,"Av. Alcalde Sáinz de Varanda 2, 50006 Zaragoza","41.6350, -0.9000",Zaragoza,Espanha,,,
,NH Collection Gran Hotel de Zaragoza,"Calle Joaquín Costa 5, 50001 Zaragoza","41.6530, -0.8840",Zaragoza,Espanha,,,
,Hotel Alfonso,"Calle Coso 15–17, 50003 Zaragoza","41.6545, -0.8810",Zaragoza,Espanha,,,
,Exe Boston (Hotel Boston),"Calle Camino de las Torres 28, 50008 Zaragoza","41.6450, -0.8880",Zaragoza,Espanha,,,
,Hotel Silken Reino de Aragón,"Calle Coso 80, 50001 Zaragoza","41.6510, -0.8870",Zaragoza,Espanha,,,
,Hotel Sauce,"Calle Espoz y Mina 33, 50003 Zaragoza","41.6525, -0.8830",Zaragoza,Espanha,,,
,Catalonia El Pilar,"Calle Manifestación 16, 50003 Zaragoza","41.6558, -0.8790",Zaragoza,Espanha,,,
,Hotel Diagonal Plaza,"Av. Diagonal 12, 50197 Zaragoza","41.6180, -0.9050",Zaragoza,Espanha,,,
,Hotel Zentral Ave,"Av. César Augusto 55, 50003 Zaragoza","41.6555, -0.8870",Zaragoza,Espanha,,,
,Eurostars Plaza Delicias,"Av. de Navarra 18, 50010 Zaragoza","41.6500, -0.8950",Zaragoza,Espanha,,,
,Hotel Pilar Plaza,"Calle Manifestación 16, 50003 Zaragoza","41.6558, -0.8790",Zaragoza,Espanha,,,
,Hotel Oriente,"Calle Coso 11, 50003 Zaragoza","41.6550, -0.8810",Zaragoza,Espanha,,,
,Hotel Río Arga,"Calle Contamina 20, 50003 Zaragoza","41.6530, -0.8820",Zaragoza,Espanha,,,
,Hotel Inca Boutique,"Calle Manuela Sancho 8, 50003 Zaragoza","41.6565, -0.8840",Zaragoza,Espanha,,,
,Zenit Don Yo,"Calle Joaquín Costa 8, 50001 Zaragoza","41.6535, -0.8840",Zaragoza,Espanha,,,
,Hotel Avenida,"Av. César Augusto 45, 50003 Zaragoza","41.6555, -0.8865",Zaragoza,Espanha,,,
,Hotel Paris Centro,"Calle San Pablo 2, 50003 Zaragoza","41.6560, -0.8830",Zaragoza,Espanha,,,
,Hesperia Zaragoza Centro,"Calle Conde Aranda 48, 50003 Zaragoza","41.6350, -0.8680",Zaragoza,Espanha,,,
,B&B Hotel Zaragoza Royal,"Calle Arzobispo Doménech 4, 50006 Zaragoza","41.6430, -0.8920",Zaragoza,Espanha,,,
,Hotel Cesaraugusta,"Calle José Anselmo Clavé 45, 50004 Zaragoza","41.6460, -0.8850",Zaragoza,Espanha,,,
,Hotel El Príncipe,"Calle Alfonso I 18, 50003 Zaragoza","41.6555, -0.8795",Zaragoza,Espanha,,,
,Hotel Europa,"Calle Alfonso I 19, 50003 Zaragoza","41.6555, -0.8800",Zaragoza,Espanha,,,
,ibis Styles Zaragoza Ramiro I,"Calle Coso 123, 50001 Zaragoza","41.6490, -0.8920",Zaragoza,Espanha,,,
,MOTEL 6 WASHINGTON DC,6711 GEORGIA AVENUE NW,"397678,38","144905,56","Washington, D.C.",EUA,,
,EMBASSY SUITES BY HILTON WASHINGTON DC CHEVY CHASE PAVILION,4300 MILITARY ROAD NW,"392643,24","143654,27","Washington, D.C.",EUA,,
,INTERNATIONAL GUEST HOUSE,1441 KENNEDY STREET NW,"396932,7","143169,27","Washington, D.C.",EUA,,
,DAYS INN BY WYNDHAM WASHINGTON DC/CONNECTICUT AVENUE,4400 CONNECTICUT AVENUE NW,"394312,78","142119,11","Washington, D.C.",EUA,,
,ASANTE SANA INN,1207 KENYON STREET NW,"397537,26","140226,6","Washington, D.C.",EUA,,
,THE KALORAMA GUEST HOUSE,2700 CATHEDRAL AVENUE NW,"395185,03","140032,2","Washington, D.C.",EUA,,
,LUXBNB,5185 MACARTHUR BOULEVARD NW,"391092,19","139878,21","Washington, D.C.",EUA,,
,WOODLEY PARK GUEST HOUSE,2647 WOODLEY ROAD NW,"395340,51","139778,29","Washington, D.C.",EUA,,
,WASHINGTON MARRIOTT WARDMAN PARK,2660 WOODLEY ROAD NW,"395256,86","139650,43","Washington, D.C.",EUA,,
,ADAM'S INN,1746 LANIER PLACE NW,"396392,87","139629,97","Washington, D.C.",EUA,,
,KIMPTON GLOVER PARK HOTEL,2505 WISCONSIN AVENUE NW,"393691,04","139495,11","Washington, D.C.",EUA,,
,THE LINE DC,1770 EUCLID STREET NW,"396383,72","139433,19","Washington, D.C.",EUA,,
,OMNI SHOREHAM HOTEL,2500 CALVERT STREET NW,"395346,42","139418,29","Washington, D.C.",EUA,,
,HIGHROAD HOSTE,1804 BELMONT ROAD NW,"396332,72","139171,42","Washington, D.C.",EUA,,
,WINDSOR PARK HOTEL,2116 KALORAMA ROAD NW,"395789,75","138921,37","Washington, D.C.",EUA,,
,DAYS INN BY WYNDHAM WASHINGTON DC/GATEWAY,2700 NEW YORK AVENUE NE,"402549,67","138901,29","Washington, D.C.",EUA,,
,AMERICAN GUEST HOUSE,2005 COLUMBIA ROAD NW,"396015,73","138872,49","Washington, D.C.",EUA,,
,QUALITY INN & SUITES NEW YORK AVE,1600 NEW YORK AVENUE NE,"401736,92","138839,79","Washington, D.C.",EUA,,
,THE NORMANDY HOTEL,2118 WYOMING AVENUE NW,"395877,57","138825,7","Washington, D.C.",EUA,,
,"FAIRFIELD INN & SUITES WASHINGTON, DC/NEW YORK AVENUE",2305 NEW YORK AVENUE NE,"402472,6","138774,41","Washington, D.C.",EUA,,
,IVY CITY HOTEL,1615 NEW YORK AVENUE NE,"401693,61","138754,31","Washington, D.C.",EUA,,
,WASHINGTON HILTON,1919 CONNECTICUT AVENUE NW,"396076,89","138733,91","Washington, D.C.",EUA,,
,THE CHURCHILL HOTEL NEAR EMBASSY ROW,1914 CONNECTICUT AVENUE NW,"395927,4","138724,01","Washington, D.C.",EUA,,
,THE BIRDHOUSE BED AND BREAKFAST,327 T STREET NW,"398522,46","138690,31","Washington, D.C.",EUA,,
,"COURTYARD WASHINGTON, DC/DUPONT CIRCLE",1900 CONNECTICUT AVENUE NW,"395935,01","138685,68","Washington, D.C.",EUA,,
,LEDROIT PARK BED AND BREAKFEAST,210 T STREET NW,"398707,99","138650,04","Washington, D.C.",EUA,,
,GEORGETOWN HILL INN,1832 WISCONSIN AVENUE NW,"394121,48","138623,6","Washington, D.C.",EUA,,
,WINDSOR INN,1842 16TH STREET NW,"396795,86","138602,89","Washington, D.C.",EUA,,
,SWANN HOUSE LLC,1808 NEW HAMPSHIRE AVENUE NW,"396593,36","138522,13","Washington, D.C.",EUA,,
,KIMPTON CARLYLE HOTEL,1731 NEW HAMPSHIRE AVENUE NW,"396576,77","138386,85","Washington, D.C.",EUA,,
,IVY MANSION B&B AT DUPONT CIRCLE,1705 21ST STREET NW,"395975,25","138345,35","Washington, D.C.",EUA,,
,EMBASSY CIRCLE GUEST HOUSE,2224 R STREET NW,"395680,15","138285,65","Washington, D.C.",EUA,,
,HOWARD JOHNSON BY WYNDHAM WASHINGTON DC,600 NEW YORK AVENUE NE,"400381,05","138273,43","Washington, D.C.",EUA,,
,THE EMBASSY INN HOTEL,1627 16TH STREET NW,"396873,42","138263,7","Washington, D.C.",EUA,,
,GEORGETOWN UNIVERSITY HOTEL & CONFERENCE CENTER,3800 RESERVOIR ROAD NW,"393470,87","138262,65","Washington, D.C.",EUA,,
,HOMEWOOD SUITES WASHINGTON DC NOMA UNION STATION,501 NEW YORK AVENUE NE,"400267,79","138159,12","Washington, D.C.",EUA,,
,HAMPTON INN WASHINGTON DC NOMA UNION STATION,501 NEW YORK AVENUE NE,"400267,79","138159,12","Washington, D.C.",EUA,,
,THE EMBASSY ROW HOTEL,2015 MASSACHUSETTS AVENUE NW,"396037,26","138096,8","Washington, D.C.",EUA,,
,THE FAIRFAX AT EMBASSY ROW,2100 MASSACHUSETTS AVENUE NW,"395921,69","138070,77","Washington, D.C.",EUA,,
,THE DUPONT CIRCLE HOTEL,1500 NEW HAMPSHIRE AVENUE NW,"396262,53","138068,42","Washington, D.C.",EUA,,
,THE BARON HOTEL,1523 22ND STREET NW,"395795,46","138049,28","Washington, D.C.",EUA,,
,MOTEL 6 WASHINGTON DC - CONVENTION CENTER,1345 4TH STREET NE,"400182,31","138034,17","Washington, D.C.",EUA,,
,KIMPTON HOTEL PALOMAR WASHINGTON DC,2121 P STREET NW,"395887,77","137995,72","Washington, D.C.",EUA,,
,"RESIDENCE INN WASHINGTON, DC/DUPONT CIRCLE",2120 P STREET NW,"395895,68","137950,94","Washington, D.C.",EUA,,
,THE AVERY GEORGETOWN,2616 P STREET NW,"395199,08","137931,28","Washington, D.C.",EUA,,
,"CAMBRIA HOTEL WASHINGTON, DC CONVENTION CENTER",899 O STREET NW,"397942,87","137876,5","Washington, D.C.",EUA,,
,BED AND BREAKFAST DC,1339 14TH STREET NW,"397256,45","137853,91","Washington, D.C.",EUA,,
,THE MANSION ON O STREET,2020 O STREET NW,"396016,74","137836,91","Washington, D.C.",EUA,,
,DC LOFTY HOSTEL,1333 11TH STREET NW,"397680,45","137828,4","Washington, D.C.",EUA,,
,KIMPTON ROUGE HOTEL,1315 16TH STREET NW,"396866,29","137823,52","Washington, D.C.",EUA,,
,HOLIDAY INN WASHINGTON DC-CENTRAL/WHITE HOUSE,1501 RHODE ISLAND AVENUE NW,"396966,84","137806,79","Washington, D.C.",EUA,,
,KIMPTON MASON & ROOK HOTEL,1430 RHODE ISLAND AVENUE NW,"397137,34","137802,82","Washington, D.C.",EUA,,
,THE DISTRICT HOTEL,1440 RHODE ISLAND AVENUE NW,"397116,94","137792,42","Washington, D.C.",EUA,,
,THE DARCY HOTEL,1515 RHODE ISLAND AVENUE NW,"396920,3","137786,81","Washington, D.C.",EUA,,
,"COURTYARD WASHINGTON, DC/U.S. CAPITOL",1325 2ND STREET NE,"399725,6","137770,75","Washington, D.C.",EUA,,
,INN AT DUPONT SOUTH,1312 19TH STREET NW,"396210,2","137765,64","Washington, D.C.",EUA,,
,KIMPTON HOTEL MADERA,1310 NEW HAMPSHIRE AVENUE NW,"396031,56","137753,59","Washington, D.C.",EUA,,
,HYATT PLACE WASHINGTON DC/US CAPITOL,33 NEW YORK AVENUE NE,"399333,46","137743,13","Washington, D.C.",EUA,,
,TABARD INN,1739 N STREET NW,"396531,39","137733,56","Washington, D.C.",EUA,,
,KIMPTON TOPAZ HOTEL,1733 N STREET NW,"396555,85","137729,62","Washington, D.C.",EUA,,
,GEORGETOWN INN,1310 WISCONSIN AVENUE NW,"394486,89","137707,09","Washington, D.C.",EUA,,
,BEACON HOTEL AND CORPORATE QUARTERS,1615 RHODE ISLAND AVENUE NW,"396699,75","137688,48","Washington, D.C.",EUA,,
,THE DISTRICT BY HILTON CLUB,1250 22ND STREET NW,"395711,33","137666,78","Washington, D.C.",EUA,,
,"HOMEWOOD SUITES WASHINGTON, D.C. DOWNTOWN",1475 MASSACHUSETTS AVENUE NW,"397087,19",137647,"Washington, D.C.",EUA,,
,COURTYARD WASHINGTON EMBASSY ROW,1600 RHODE ISLAND AVENUE NW,"396793,26","137645,95","Washington, D.C.",EUA,,
,DUO HOUSING HOSTEL,1223 11TH STREET NW,"397681,39","137623,37","Washington, D.C.",EUA,,
,THE CONCORDIA,1250 NEW HAMPSHIRE AVENUE NW,"395929,32","137614,63","Washington, D.C.",EUA,,
,HILTON GARDEN INN WASHINGTON DC/U.S. CAPITOL,1225 1ST STREET NE,"399512,86","137601,44","Washington, D.C.",EUA,,
,WASHINGTON PLAZA HOTEL,10 THOMAS CIRCLE NW,"397313,44","137599,78","Washington, D.C.",EUA,,
,WASHINGTON MARRIOTT GEORGETOWN,1221 22ND STREET NW,"395794,15","137580,78","Washington, D.C.",EUA,,
,"THE JEFFERSON, WASHINGTON, DC",1200 16TH STREET NW,"396794,58","137565,11","Washington, D.C.",EUA,,
,SAINT GREGORY,2033 M STREET NW,"395985,66","137561,81","Washington, D.C.",EUA,,
,COMFORT INN DOWNTOWN DC/CONVENTION CENTER,1201 13TH STREET NW,"397454,33","137561,18","Washington, D.C.",EUA,,
,KELLOGG CONFERENCE HOTEL AT GALLAUDET UNIVERSITY,800 FLORIDA AVENUE NE,"400439,78","137546,46","Washington, D.C.",EUA,,
,PARK HYATT WASHINGTON,1201 24TH STREET NW,"395565,69","137542,45","Washington, D.C.",EUA,,
,THE FAIRMONT,2401 M STREET NW,"395509,26","137522,61","Washington, D.C.",EUA,,
,HYATT PLACE WASHINGTON DC/GEORGETOWN/WEST END,2121 M STREET NW,"395823,06","137519,47","Washington, D.C.",EUA,,
,HILTON GARDEN INN WASHINGTON DC/GEORGETOWN AREA,2201 M STREET NW,"395744,3","137516,99","Washington, D.C.",EUA,,
,MT. VERNON SQUARE BED & BREAKFAST,400 M STREET NW,"398581,36","137512,45","Washington, D.C.",EUA,,
,"THE MADISON WASHINGTON DC, A HILTON HOTEL",1177 15TH STREET NW,"397045,73","137501,85","Washington, D.C.",EUA,,
,"THE WESTIN WASHINGTON, D.C. CITY CENTER",1400 M STREET NW,"397099,84","137495,93","Washington, D.C.",EUA,,
,KIMPTON DONOVAN HOTEL,1155 14TH STREET NW,"397261,85","137470,8","Washington, D.C.",EUA,,
,"THE WESTIN GEORGETOWN, WASHINGTON D.C.",2350 M STREET NW,"395568,16","137458,44","Washington, D.C.",EUA,,
,THE GRAHAM GEORGETOWN,1075 THOMAS JEFFERSON STREET NW,"394802,56","137438,57","Washington, D.C.",EUA,,
,THE WINK WASHINGTON DC,1143 NEW HAMPSHIRE AVENUE NW,"395874,56","137431,64","Washington, D.C.",EUA,,
,FOUR SEASONS HOTEL,2800 PENNSYLVANIA AVENUE NW,"395034,79","137427,61","Washington, D.C.",EUA,,
,"THE RITZ-CARLTON, WASHINGTON, D.C.",1150 22ND STREET NW,"395743,76","137408,03","Washington, D.C.",EUA,,
,"THE MAYFLOWER HOTEL, AUTOGRAPH COLLECTION",1127 CONNECTICUT AVENUE NW,"396576,73","137399,13","Washington, D.C.",EUA,,
,THE ELDON LUXURY SUITES,933 L STREET NW,"397797,04",137397,"Washington, D.C.",EUA,,
,"RESIDENCE INN WASHINGTON, DC DOWNTOWN",1199 VERMONT AVENUE NW,"397192,18","137395,97","Washington, D.C.",EUA,,
,MORRISON-CLARK INN,1011 L STREET NW,"397701,22","137391,54","Washington, D.C.",EUA,,
,HOMEWOOD SUITES WASHINGTON DC CONVENTION CENTER,465 NEW YORK AVENUE NW,"398413,46","137391,34","Washington, D.C.",EUA,,
,GEORGETWON SUITES 30TH STREET,1111 30TH STREET NW,"394887,13","137391,1","Washington, D.C.",EUA,,
,RESIDENCE INN WASHINGTON DOWNTOWN/CONVENTION CENTER,901 L STREET NW,"397891,94","137388,16","Washington, D.C.",EUA,,
,COURTYARD WASHINGTON DOWNTOWN/CONVENTION CENTER,901 L STREET NW,"397891,94","137388,16","Washington, D.C.",EUA,,
,THE GEORGETOWN HOUSE,1061 31ST STREET NW,"394711,7","137387,34","Washington, D.C.",EUA,,
,GEORGETOWN INN WEST END,1121 NEW HAMPSHIRE AVENUE NW,"395840,73","137384,06","Washington, D.C.",EUA,,
,"ROSEWOOD WASHINGTON, D.C.",1050 31ST STREET NW,"394669,37","137349,83","Washington, D.C.",EUA,,
,HOTEL RL,1823 L STREET NW,"396295,71","137347,68","Washington, D.C.",EUA,,
,THE ARCHITECT HOTEL,1025 15TH STREET NW,"397027,85","137299,82","Washington, D.C.",EUA,,
,AVENUE SUITES HOTEL,2500 PENNSYLVANIA AVENUE NW,"395344,68","137287,83","Washington, D.C.",EUA,,
,ONE WASHINGTON CIRCLE HOTEL,1 WASHINGTON CIRCLE NW,"395686,8","137280,7","Washington, D.C.",EUA,,
,"MARRIOT MARQUIS WASHINGTON, DC",901 MASSACHUSETTS AVENUE NW,"397900,49","137268,87","Washington, D.C.",EUA,,
,RITZ-CARLTON GEORGETOWN,3100 SOUTH STREET NW,394648,"137263,68","Washington, D.C.",EUA,,
,HENLEY PARK HOTEL,926 MASSACHUSETTS AVENUE NW,"397770,07","137254,95","Washington, D.C.",EUA,,
,CAPITAL HILTON,1001 16TH STREET NW,"396883,19","137252,47","Washington, D.C.",EUA,,
,MELROSE GEORGETOWN HOTEL,2430 PENNSYLVANIA AVENUE NW,"395430,7","137240,97","Washington, D.C.",EUA,,
,GEORGETOWN SUITES HARBOUR,1000 29TH STREET NW,"394938,04","137231,28","Washington, D.C.",EUA,,
,HAMILTON HOTEL WASHINGTON DC,1001 14TH STREET NW,"397260,09","137229,87","Washington, D.C.",EUA,,
,EATON WASHINGTON DC,1201 K STREET NW,"397531,09","137229,35","Washington, D.C.",EUA,,
,HI WASHINGTON DC HOSTEL,1009 11TH STREET NW,"397679,23","137228,7","Washington, D.C.",EUA,,
,HYATT PLACE WASHINGTON DC/WHITE HOUSE,1522 K STREET NW,"396906,88","137144,67","Washington, D.C.",EUA,,
,"THE ST. REGIS WASHINGTON, D.C.",923 16TH STREET NW,"396868,95","137139,51","Washington, D.C.",EUA,,
,EMBASSY SUITES BY HILTON WASHINGTON DC CONVENTION CENTER,900 10TH STREET NW,"397727,05","137129,18","Washington, D.C.",EUA,,
,RENAISSANCE WASHINGTON DC DOWNTOWN,999 9TH STREET NW,"397945,24","137108,46","Washington, D.C.",EUA,,
,HAMPTON INN WASHINGTON DOWNTOWN CONVENTION CENTER,901 6TH STREET NW,"398295,53","137103,05","Washington, D.C.",EUA,,
,HOTEL LOMBARDY,2019 PENNSYLVANIA AVENUE NW,"396016,94","137076,17","Washington, D.C.",EUA,,
,CAPITAL VIEW HOSTEL,301 I STREET NW,"398661,38","137068,23","Washington, D.C.",EUA,,
,CONRAD WASHINGTON DC,950 NEW YORK AVENUE NW,"397796,44","137065,78","Washington, D.C.",EUA,,
,THE RIVER INN,924 25TH STREET NW,"395340,92","137064,7","Washington, D.C.",EUA,,
,"CLUB QUARTERS HOTEL WASHINGTON, D.C.",839 17TH STREET NW,"396596,19","137025,43","Washington, D.C.",EUA,,
,HILTON GARDEN INN WASHINGTON DC DOWNTOWN,815 14TH STREET NW,"397247,31","136979,78","Washington, D.C.",EUA,,
,THE HAY-ADAMS,800 16TH STREET NW,"396794,25","136964,26","Washington, D.C.",EUA,,
,SOFITEL WASHINGTON DC LAFAYETTE SQUARE,806 15TH STREET NW,"397051,78","136961,98","Washington, D.C.",EUA,,
,HAMPTON INN WASHINGTON DC/WHITE HOUSE,1729 H STREET NW,"396434,21","136958,98","Washington, D.C.",EUA,,
,CITY HOUSE HOSTEL WASHINGTON DC,506 H STREET NE,"400078,39","136952,92","Washington, D.C.",EUA,,
,ARC THE.HOTEL,824 NEW HAMPSHIRE AVENUE NW,"395430,48","136931,62","Washington, D.C.",EUA,,
,POD HOTEL DC,627 H STREET NW,"398161,01","136907,11","Washington, D.C.",EUA,,
,AKA WHITE HOUSE,1710 H STREET NW,"396504,91","136901,48","Washington, D.C.",EUA,,
,"RESIDENCE INN WASHINGTON, DC/FOGGY BOTTOM",801 NEW HAMPSHIRE AVENUE NW,"395467,93","136889,66","Washington, D.C.",EUA,,
,THE WOODWARD BY BRIDGESTREET,733 15TH STREET NW,"397105,09","136887,3","Washington, D.C.",EUA,,
,"FAIRFIELD INN & SUITES WASHINGTON, DC/DOWNTOWN",500 H STREET NW,"398330,11","136867,3","Washington, D.C.",EUA,,
,MARRIOTT AT METRO CENTER,775 12TH STREET NW,"397589,74","136834,68","Washington, D.C.",EUA,,
,THE WATERGATE HOTEL,2650 VIRGINIA AVENUE NW,"395157,97","136832,94","Washington, D.C.",EUA,,
,GRAND HYATT WASHINGTON,1000 H STREET NW,"397702,33","136832,4","Washington, D.C.",EUA,,
,HOTEL HIVE,2224 F STREET NW,"395691,86","136591,26","Washington, D.C.",EUA,,
,PHOENIX PARK HOTEL,520 NORTH CAPITOL STREET NW,"399177,8","136581,71","Washington, D.C.",EUA,,
,COURTYARD WASHINGTON CONVENTION CENTER,900 F STREET NW,"397889,76","136579,88","Washington, D.C.",EUA,,
,KIMPTON HOTEL MONACO,700 F STREET NW,"398051,36","136571,24","Washington, D.C.",EUA,,
,W WASHINGTON D.C.,515 15TH STREET NW,"397103,43","136567,81","Washington, D.C.",EUA,,
,WASHINGTON COURT HOTEL,525 NEW JERSEY AVENUE NW,"399037,23","136551,16","Washington, D.C.",EUA,,
,"COURTYARD WASHINGTON, DC/FOGGY BOTTOM",515 20TH STREET NW,"396123,41","136519,29","Washington, D.C.",EUA,,
,WILLARD INTERCONTINENTAL WASHINGTON D.C.,1401 PENNSYLVANIA AVENUE NW,"397194,15","136516,41","Washington, D.C.",EUA,,
,KIMPTON GEORGE HOTEL,15 E STREET NW,"399140,54","136505,23","Washington, D.C.",EUA,,
,STATE PLAZA HOTEL,2117 E STREET NW,"395879,38","136504,72","Washington, D.C.",EUA,,
,JW MARRIOTT,1331 PENNSYLVANIA AVENUE NW,"397278,55","136502,52","Washington, D.C.",EUA,,
,HOTEL HARRINGTON,436 11TH STREET NW,"397631,61","136457,62","Washington, D.C.",EUA,,
,STAY ALFRED ON 8TH STREET,425 8TH STREET NW,"398029,03","136443,64","Washington, D.C.",EUA,,
,THE LIASON CAPITOL HILL,415 NEW JERSEY AVENUE NW,"399073,19","136393,57","Washington, D.C.",EUA,,
,HYATT REGENCY WASHINGTON ON CAPITOL HILL,400 NEW JERSEY AVENUE NW,"398984,74","136391,14","Washington, D.C.",EUA,,
,"TRUMP INTERNATIONAL HOTEL WASHINGTON, D.C.",1100 PENNSYLVANIA AVENUE NW,"397609,02","136250,59","Washington, D.C.",EUA,,
,FOUND PLACES CAPITOL HILL BED AND BREAKFAST,101 5TH STREET NE,"400064,16","135914,89","Washington, D.C.",EUA,,
,A CAPITOL PLACE,134 12TH STREET SE,"400869,56","135613,84","Washington, D.C.",EUA,,
,INDEPENDENCE HOUSE B & B,504 INDEPENDENCE AVENUE SE,"400070,75","135549,76","Washington, D.C.",EUA,,
,CAPITOL HILL HOTEL,200 C STREET SE,"399733,27","135376,88","Washington, D.C.",EUA,,
,,5213 B STREET SE,"406368,73","135351,86","Washington, D.C.",EUA,,
,HOLIDAY INN CAPITOL,550 C STREET SW,"398297,18","135310,64","Washington, D.C.",EUA,,
,HILTON WASHINGTON DC NATIONAL MALL,480 L'ENFANT PLAZA SW,"397885,97","135118,5","Washington, D.C.",EUA,,
,"RESIDENCE INN WASHINGTON, DC/CAPITOL",333 E STREET SW,"398617,82","135086,41","Washington, D.C.",EUA,,
,MANDARIN ORIENTAL,1330 MARYLAND AVENUE SW,"397358,14","135085,41","Washington, D.C.",EUA,,
,DUO NOMAD,1010 PENNSYLVANIA AVENUE SE,"400684,39","135058,69","Washington, D.C.",EUA,,
,HYATT PLACE WASHINGTON DC/NATIONAL MALL,400 E STREET SW,"398441,4","135024,88","Washington, D.C.",EUA,,
,INTERCONTINENTAL WASHINGTON D.C. - THE WHARF,801 WHARF STREET SW,"397826,68","134620,13","Washington, D.C.",EUA,,
,CAPITOL SKYLINE HOTEL,10 I STREET SW,"399155,72","134576,96","Washington, D.C.",EUA,,
,CANOPY WASHINGTON DC THE WHARF,975 7TH STREET SW,"397966,81","134522,21","Washington, D.C.",EUA,,
,COURTYARD WASHINGTON CAPITOL HILL/NAVY YARD,140 L STREET SE,"399656,31","134430,27","Washington, D.C.",EUA,,
,HOMEWOOD SUITES WASHINGTON DC CAPITOL - NAVY YARD,50 M STREET SE,"399369,48","134315,82","Washington, D.C.",EUA,,
,RESIDENCE INN WASHINGTON CAPITOL HILL/NAVY YARD,1233 1ST STREET SE,"399461,77","134232,5","Washington, D.C.",EUA,,
,HAMPTON INN & SUITES WASHINGTON DC-NAVY YARD,1265 1ST STREET SE,399463,"134128,67","Washington, D.C.",EUA,,
,Novel Hotel City Center,"Sheikh Hamdan Street, Abu Dhabi, United Arab Emirates",,UAE,24.488673,54.36169,,
,Dhafra Beach Hotel,"Al Dhannah City, Al Dhanna City, Abu Dhabi, United Arab Emirates",,UAE,24.163073,52.6459942,,
,Al Raha Beach Resort & Spa,"Channel Street, Abu Dhabi, United Arab Emirates",,UAE,24.439451,54.575065,,
,Capital Suites Hotel Apartments,"Al Khaleej Al Arabi St - Al Rawdah - Al Ma'arid, Abu Dhabi, United Arab Emirates",,UAE,24.41737,54.4402,,
,Green Mubazzarah Chalets,"Al Zahker Road, Al Ain, United Arab Emirates",,UAE,24.107566,55.740509,,
,NH Collection Curitiba,"Rua Nunes Machado, 68 Curitiba, 80250-000, Curitiba - Brazil",,Brazil,-25.437728,-25.437728,,
,Tivoli President Milano Hotel,"Largo Augusto, 10, 20122, Milan - Italy",,Italy,45.463112,45.463112,,
,NH Collection Guadalajara Providencia,"Sao Paulo 2334, Col. Providencia, 44630, Jalisco Guadalajara - Mexico",,Mexico,20.701685,20.701685,,
,NH Geneva Airport,"Av. De Mategnin, 21, 1217, Genf - Schweiz",,Schweiz,46.227764,46.227764,,
,NH Geneva Airport,"Av. De Mategnin, 21, 1217, Geneva - Switzerland",,Switzerland,46.227764,46.227764,,
,oyal Hideaway Corales Beach - Adults Only,"Av Virgen de Guadalupe 21, Playa La Enramada, La Caleta, 38679, Adeje, Spain",,Spain,28.101801,-16.75386,,
,Royal Hideaway Corales Suites,"Avenida Virgen de Guadalupe 21, Playa La Enramada, La Caleta, 38679, Adeje, Spain",,Spain,28.099809,-16.75151,,
,Royal Hideaway Casablanca,"160 Avenue des Far, 20000, 22050, Casablanca, Morocco",,Spain,33.5967833,-7.6100902,,
