user_id,item_id,score
214,svc-act-08,2
214,dest-0009,2
214,svc-act-08,2
214,dest-0005,1
214,dest-0040,3
214,dest-0053,2
214,dest-0043,3
214,dest-0059,1
214,dest-0016,1
214,dest-0038,1
214,dest-0049,2
214,svc-pkg-05,3
214,dest-0032,3
214,svc-cruise-03,2
214,svc-hotel-07,1
214,svc-hotel-01,4
214,dest-0041,1
214,svc-hotel-06,2
214,svc-act-06,2
215,svc-hotel-04,3
215,svc-xfer-02,2
215,svc-xfer-02,2
215,svc-hotel-05,4
215,svc-act-01,1
215,svc-act-08,2
215,svc-act-03,2
215,dest-0048,2
216,svc-hotel-08,1
216,svc-hotel-06,4
216,svc-pkg-03,2
216,svc-pkg-04,2
216,dest-0056,2
216,svc-hotel-06,1
216,svc-act-03,3
216,dest-0034,2
216,dest-0042,1
216,dest-0020,1
216,dest-0060,3
216,svc-pkg-03,2
216,svc-cruise-01,2
216,svc-hotel-06,3
216,svc-act-04,2
216,dest-0043,2
216,svc-cruise-01,3
216,dest-0048,1
216,dest-0035,1
216,svc-hotel-07,1
216,dest-0003,1
216,svc-act-08,1
216,svc-hotel-06,2
216,svc-hotel-03,3
216,svc-act-08,3
216,dest-0013,1
216,svc-pkg-05,2
216,svc-hotel-04,1
216,svc-cruise-03,2
216,dest-0033,3
216,svc-hotel-01,5
216,dest-0012,1
216,dest-0007,1
216,svc-hotel-05,2
216,dest-0024,3
216,svc-act-06,1
216,dest-0056,2
216,svc-hotel-02,1
216,svc-hotel-01,3
217,dest-0057,2
217,svc-hotel-01,3
217,dest-0039,1
217,svc-act-08,3
217,svc-pkg-04,3
217,dest-0035,1
217,svc-hotel-06,2
218,dest-0030,1
218,dest-0042,1
218,dest-0028,1
218,svc-cruise-01,3
218,svc-act-05,1
219,svc-pkg-05,3
219,svc-act-08,5
219,dest-0008,1
219,svc-pkg-06,1
219,svc-hotel-08,3
219,svc-xfer-03,1
219,dest-0045,1
219,dest-0018,2
219,dest-0016,1
219,dest-0021,3
219,svc-hotel-08,2
220,svc-hotel-07,2
220,svc-cruise-02,2
220,svc-hotel-01,3
220,svc-cruise-01,1
220,svc-cruise-01,3
220,svc-act-02,1
220,svc-hotel-08,2
221,svc-act-05,4
221,svc-act-01,4
221,svc-hotel-07,1
222,svc-cruise-02,4
222,svc-cruise-03,3
222,svc-cruise-03,2
222,svc-cruise-02,3
222,svc-act-06,2
222,svc-cruise-02,3
222,svc-act-10,2
222,svc-cruise-01,5
222,svc-xfer-03,1
222,svc-cruise-04,3
222,svc-xfer-02,1
222,svc-act-09,1
223,svc-act-09,1
223,svc-act-02,5
223,svc-pkg-04,3
223,dest-0054,1
223,svc-act-02,5
223,dest-0002,2
223,dest-0010,1
223,svc-act-06,1
223,svc-pkg-04,3
223,svc-act-02,5
223,svc-pkg-04,4
223,svc-act-01,1
223,svc-hotel-05,2
223,svc-xfer-03,2
223,dest-0016,1
223,dest-0016,2
223,svc-pkg-02,3
223,svc-act-05,1
223,svc-hotel-01,1
223,svc-act-05,2
223,svc-pkg-05,2
223,dest-0060,2
223,dest-0057,2
223,svc-hotel-05,1
223,svc-act-04,1
223,dest-0012,1
223,dest-0039,1
223,svc-hotel-08,1
223,svc-xfer-01,3
223,svc-hotel-04,1
223,svc-act-06,4
223,svc-xfer-01,2
223,dest-0028,3
223,dest-0030,2
224,svc-cruise-01,2
224,svc-act-03,3
224,svc-pkg-04,3
224,svc-hotel-06,2
224,svc-hotel-01,4
224,svc-cruise-03,1
224,dest-0017,2
224,svc-hotel-03,3
224,svc-hotel-01,3
224,svc-hotel-08,3
224,svc-cruise-01,3
224,dest-0034,2
224,dest-0032,1
224,svc-hotel-01,5
224,dest-0038,2
224,dest-0052,3
224,svc-hotel-01,4
224,svc-act-08,2
224,dest-0030,2
224,dest-0033,2
224,dest-0026,2
224,svc-pkg-05,3
224,svc-act-03,2
224,svc-cruise-01,3
224,dest-0049,1
224,svc-act-03,3
225,svc-act-07,3
225,svc-hotel-06,2
225,svc-hotel-06,3
225,svc-act-08,2
225,dest-0055,3
225,dest-0012,1
225,dest-0038,2
225,svc-act-03,1
225,svc-hotel-01,4
225,svc-hotel-01,3
225,svc-hotel-07,3
225,svc-hotel-07,3
225,svc-hotel-01,3
225,svc-pkg-02,1
225,svc-act-04,1
225,svc-hotel-04,1
225,dest-0031,3
225,dest-0046,2
225,svc-hotel-02,2
225,svc-act-08,3
225,dest-0037,1
225,dest-0006,2
225,dest-0043,1
225,dest-0060,1
225,svc-pkg-04,1
225,svc-cruise-01,1
225,svc-hotel-03,2
225,dest-0002,1
225,dest-0020,1
225,dest-0031,3
225,dest-0027,1
225,svc-hotel-05,2
226,svc-hotel-02,2
226,svc-hotel-07,3
226,svc-pkg-02,3
226,dest-0056,2
226,svc-act-01,3
226,svc-hotel-06,4
226,dest-0031,2
226,svc-pkg-02,3
227,svc-pkg-05,3
227,svc-hotel-08,3
227,svc-cruise-02,3
227,dest-0015,2
227,svc-pkg-01,2
228,svc-act-08,3
228,svc-hotel-06,2
228,dest-0053,1
229,dest-0031,2
229,svc-act-02,3
229,svc-act-09,2
229,dest-0007,2
229,dest-0056,2
230,svc-hotel-04,2
230,svc-xfer-03,2
230,svc-pkg-06,3
230,svc-hotel-02,1
230,svc-act-07,2
230,dest-0050,1
230,dest-0028,3
230,svc-act-01,3
230,dest-0052,2
230,dest-0043,2
230,dest-0051,1
230,svc-act-05,3
230,svc-pkg-06,3
230,dest-0044,1
230,dest-0034,2
231,svc-hotel-03,1
231,svc-act-04,2
231,svc-hotel-06,1
231,svc-act-03,1
232,svc-pkg-02,3
232,svc-xfer-01,2
232,svc-hotel-02,3
232,dest-0017,2
232,dest-0054,1
232,svc-hotel-03,4
232,svc-hotel-06,5
233,svc-act-05,2
233,dest-0058,2
233,svc-pkg-04,4
233,svc-act-06,2
233,dest-0031,1
233,svc-act-05,1
233,dest-0046,2
233,svc-hotel-07,2
233,svc-pkg-04,4
234,svc-act-02,2
234,svc-act-10,2
234,svc-pkg-02,2
234,dest-0030,1
234,svc-xfer-02,3
234,svc-act-07,2
234,svc-act-06,2
234,svc-hotel-02,1
234,dest-0002,1
234,dest-0054,1
234,svc-act-06,1
234,svc-pkg-01,2
235,dest-0013,1
235,svc-pkg-03,3
235,svc-act-04,3
235,dest-0008,1
235,svc-hotel-05,2
235,svc-cruise-04,2
235,dest-0004,1
235,svc-act-10,1
236,dest-0039,1
236,svc-hotel-02,3
236,svc-pkg-04,2
236,dest-0058,1
236,svc-act-08,2
236,svc-pkg-05,3
236,dest-0031,2
236,svc-hotel-01,4
236,svc-pkg-05,1
236,dest-0033,2
236,svc-cruise-03,1
236,dest-0054,3
236,svc-hotel-06,3
237,svc-cruise-01,2
237,svc-cruise-03,4
237,svc-pkg-06,1
237,svc-pkg-06,2
237,svc-cruise-04,2
237,svc-hotel-01,2
237,svc-hotel-01,3
237,svc-act-07,2
237,svc-act-02,1
237,svc-act-01,2
237,svc-act-02,2
237,svc-act-10,1
237,dest-0052,2
237,dest-0036,1
237,svc-hotel-04,3
237,dest-0028,1
237,svc-cruise-02,2
237,svc-pkg-02,2
237,dest-0022,1
237,svc-pkg-02,4
237,svc-cruise-03,1
237,svc-hotel-08,2
237,svc-hotel-01,4
237,svc-act-01,2
237,dest-0021,1
237,svc-cruise-04,2
237,dest-0042,2
237,svc-cruise-03,3
237,svc-cruise-02,2
237,svc-act-07,1
237,svc-act-09,3
238,svc-act-02,3
238,svc-act-07,1
238,svc-act-02,5
238,svc-pkg-04,5
238,dest-0059,2
238,svc-hotel-04,2
239,svc-pkg-06,1
239,svc-cruise-04,1
239,svc-cruise-04,4
239,svc-act-06,1
240,dest-0017,2
240,svc-hotel-05,4
240,svc-hotel-03,2
240,dest-0019,2
240,dest-0013,2
240,dest-0008,1
241,svc-pkg-06,2
241,svc-hotel-01,3
241,dest-0032,2
241,dest-0023,2
241,svc-act-09,2
241,dest-0021,2
241,svc-pkg-01,2
241,svc-xfer-01,2
242,svc-hotel-01,4
242,svc-pkg-02,3
242,svc-hotel-06,3
242,svc-act-06,1
242,svc-pkg-05,3
242,svc-act-03,1
242,svc-cruise-01,1
242,dest-0050,1
242,svc-hotel-06,2
242,svc-hotel-02,2
242,svc-act-08,2
243,svc-act-01,1
243,svc-act-06,3
243,dest-0036,2
243,dest-0010,2
243,dest-0057,3
243,svc-act-05,2
244,svc-cruise-02,1
244,svc-cruise-03,2
244,svc-cruise-04,3
244,svc-cruise-03,2
244,svc-xfer-03,3
244,svc-xfer-03,1
245,svc-act-03,2
245,svc-act-02,2
245,dest-0011,2
245,svc-pkg-04,1
245,dest-0049,1
245,svc-cruise-03,3
245,dest-0030,1
245,dest-0022,3
245,svc-cruise-04,2
245,svc-pkg-02,3
245,svc-cruise-01,2
245,svc-act-01,2
245,dest-0058,1
245,svc-act-02,1
245,svc-act-01,1
245,dest-0019,1
246,svc-xfer-02,2
246,dest-0037,2
246,dest-0037,2
246,svc-hotel-05,4
246,svc-xfer-02,4
247,svc-hotel-05,4
247,svc-xfer-02,2
247,dest-0030,1
247,svc-hotel-02,3
247,svc-act-05,1
247,svc-hotel-05,2
247,svc-pkg-05,3
247,dest-0037,1
247,dest-0057,2
247,dest-0029,1
247,dest-0041,1
247,dest-0026,3
248,svc-hotel-04,2
248,dest-0014,2
248,svc-act-05,3
248,svc-act-08,1
248,dest-0007,1
248,svc-act-01,5
249,svc-act-04,4
249,svc-hotel-03,1
249,svc-cruise-01,2
250,svc-cruise-01,4
250,svc-cruise-02,2
250,dest-0044,1
250,svc-cruise-01,5
250,svc-cruise-03,3
251,dest-0058,1
251,svc-pkg-04,2
251,svc-pkg-02,4
251,dest-0008,3
252,svc-hotel-03,2
252,svc-act-06,2
252,svc-act-05,4
252,svc-act-04,3
252,dest-0031,1
253,svc-act-03,1
253,svc-pkg-06,1
253,svc-hotel-05,1
253,svc-act-07,2
253,svc-act-09,2
253,svc-pkg-02,3
253,svc-hotel-03,5
253,svc-hotel-08,1
253,svc-hotel-01,3
253,svc-hotel-05,1
254,dest-0001,2
254,svc-act-05,2
254,svc-act-04,4
254,dest-0031,3
255,svc-hotel-03,2
255,svc-pkg-02,2
255,svc-hotel-01,4
256,svc-xfer-01,2
256,svc-act-02,4
256,dest-0029,1
256,svc-act-03,1
256,svc-act-10,1
256,dest-0026,2
256,dest-0050,2
256,svc-hotel-03,1
256,dest-0016,1
256,svc-hotel-04,3
256,dest-0003,2
256,svc-pkg-04,4
256,svc-pkg-06,3
257,dest-0007,1
257,svc-act-06,2
257,svc-act-03,4
257,svc-hotel-03,2
257,svc-hotel-01,3
257,svc-pkg-04,3
257,svc-act-04,2
257,svc-pkg-01,2
257,dest-0019,1
257,svc-pkg-02,2
257,dest-0024,2
258,svc-hotel-03,3
258,svc-pkg-03,2
258,dest-0026,2
258,svc-act-04,4
258,svc-pkg-03,4
258,dest-0014,1
259,svc-act-06,1
259,svc-act-10,1
259,dest-0030,2
260,svc-act-10,2
260,svc-hotel-06,1
260,dest-0018,1
260,svc-pkg-06,1
261,dest-0015,2
261,svc-hotel-07,3
261,dest-0035,2
261,svc-act-06,1
261,svc-act-02,1
261,dest-0052,1
261,svc-cruise-03,3
262,svc-pkg-05,2
262,svc-pkg-02,5
262,svc-hotel-03,5
262,svc-hotel-07,1
263,dest-0001,2
263,dest-0016,1
263,svc-xfer-02,2
263,dest-0047,1
263,dest-0007,2
263,dest-0019,2
263,dest-0035,3
263,svc-act-02,2
263,svc-act-08,1
263,dest-0039,1
263,svc-hotel-03,2
263,svc-hotel-05,5
263,svc-act-05,2
263,svc-hotel-05,5
264,svc-hotel-01,2
264,dest-0060,1
264,dest-0016,2
264,svc-act-09,2
264,svc-pkg-05,1
265,svc-xfer-03,1
265,svc-hotel-08,2
265,svc-act-08,4
265,svc-hotel-01,2
265,svc-pkg-02,1
265,svc-act-08,5
265,svc-act-08,5
265,dest-0027,2
265,svc-hotel-01,1
265,svc-pkg-05,2
265,svc-act-07,2
265,dest-0009,2
265,svc-act-08,5
265,svc-pkg-05,4
265,svc-act-01,2
265,dest-0022,2
265,svc-pkg-01,1
265,svc-pkg-04,3
265,svc-hotel-08,3
265,svc-hotel-08,4
265,dest-0046,2
265,svc-act-05,2
265,svc-hotel-07,2
265,svc-hotel-04,1
265,dest-0008,3
265,svc-pkg-02,2
265,dest-0027,1
265,dest-0007,3
265,svc-pkg-05,3
265,dest-0049,1
266,svc-hotel-06,1
266,dest-0048,3
266,svc-act-03,5
266,dest-0052,2
266,svc-xfer-03,2
266,svc-xfer-03,1
266,dest-0027,3
266,svc-pkg-01,2
266,svc-act-08,3
266,svc-pkg-06,2
266,dest-0009,1
266,svc-act-07,3
266,svc-pkg-05,2
266,svc-pkg-02,1
266,svc-act-06,1
266,svc-pkg-04,2
266,svc-act-01,2
266,svc-act-04,1
266,svc-hotel-04,1
266,svc-pkg-03,2
266,svc-hotel-03,2
266,dest-0030,2
266,dest-0008,3
266,dest-0042,3
266,svc-act-09,2
267,dest-0054,2
267,svc-act-06,3
267,svc-pkg-04,4
267,dest-0015,4
267,dest-0046,1
267,svc-act-02,4
267,dest-0019,1
267,svc-pkg-04,2
267,svc-hotel-01,2
267,dest-0041,1
267,dest-0009,1
268,svc-hotel-01,2
268,svc-act-06,3
268,dest-0017,1
268,dest-0056,3
268,svc-act-03,1
268,svc-act-02,4
268,dest-0035,3
268,svc-pkg-04,5
268,svc-act-09,3
268,dest-0006,2
268,svc-act-06,1
268,dest-0024,2
268,dest-0025,2
268,svc-act-07,3
268,svc-pkg-04,3
268,dest-0018,2
268,dest-0003,1
268,svc-xfer-02,1
268,dest-0030,3
268,svc-pkg-04,3
269,svc-pkg-05,3
269,svc-xfer-02,1
269,svc-pkg-02,3
270,svc-act-06,3
270,svc-pkg-04,3
270,svc-pkg-04,3
270,dest-0040,4
271,svc-act-05,1
271,svc-pkg-02,5
271,svc-act-09,3
271,svc-hotel-03,4
271,svc-hotel-03,4
271,dest-0030,2
271,svc-hotel-01,2
271,dest-0059,2
271,svc-pkg-06,2
271,dest-0002,2
271,svc-act-05,3
271,svc-pkg-02,4
272,svc-pkg-01,2
272,svc-act-03,1
272,dest-0017,2
272,dest-0001,2
272,svc-act-09,3
272,dest-0004,1
272,dest-0022,2
272,dest-0037,2
272,svc-pkg-04,4
272,dest-0024,3
272,svc-act-02,3
272,svc-pkg-04,3
272,svc-act-04,1
272,svc-act-06,1
272,svc-hotel-06,2
272,dest-0021,1
272,dest-0003,3
272,dest-0014,1
272,svc-pkg-03,2
272,svc-xfer-03,1
272,svc-act-02,3
272,svc-hotel-03,2
272,dest-0033,2
272,dest-0009,2
273,svc-hotel-01,2
273,svc-cruise-02,3
273,svc-hotel-06,2
274,dest-0040,1
274,svc-cruise-03,3
274,dest-0059,1
274,dest-0001,2
274,svc-hotel-06,2
275,svc-act-02,5
275,svc-xfer-02,2
275,svc-pkg-05,1
276,svc-act-05,5
276,svc-act-01,3
276,dest-0050,3
276,svc-act-05,3
276,svc-act-01,1
276,dest-0002,1
276,svc-pkg-06,4
276,dest-0035,1
276,svc-hotel-04,2
276,dest-0011,3
276,svc-hotel-04,3
276,dest-0044,3
276,svc-xfer-02,2
276,svc-pkg-06,2
276,svc-act-08,2
276,dest-0021,3
276,dest-0057,3
276,svc-pkg-01,1
276,svc-xfer-01,1
277,svc-act-04,3
277,svc-act-04,3
277,svc-act-04,3
277,dest-0005,4
277,svc-cruise-01,1
278,dest-0044,2
278,svc-pkg-02,3
278,dest-0006,3
278,svc-xfer-01,3
278,dest-0030,2
278,svc-hotel-06,3
279,svc-act-03,3
279,svc-cruise-01,2
279,svc-hotel-02,1
280,svc-act-03,5
280,svc-xfer-03,3
280,svc-act-05,1
281,svc-xfer-01,1
281,svc-cruise-04,1
281,svc-xfer-02,1
281,svc-hotel-08,3
281,svc-cruise-02,3
281,svc-xfer-01,2
281,svc-cruise-03,2
281,svc-hotel-07,1
281,svc-cruise-01,4
282,svc-act-06,1
282,svc-act-01,4
282,svc-act-04,1
283,dest-0005,2
283,svc-pkg-03,4
283,dest-0014,1
284,svc-hotel-07,1
284,svc-act-01,4
284,svc-act-01,3
284,dest-0035,1
284,svc-hotel-04,3
284,svc-act-05,3
284,svc-act-05,5
284,svc-hotel-04,1
284,svc-xfer-03,1
284,svc-xfer-02,1
285,dest-0004,1
285,svc-xfer-02,1
285,svc-pkg-02,2
285,dest-0060,3
285,svc-pkg-06,2
285,svc-act-02,4
285,svc-act-09,1
285,svc-pkg-04,3
285,svc-pkg-04,4
285,svc-act-04,1
285,dest-0057,1
285,svc-act-02,5
285,svc-hotel-05,3
285,svc-act-06,3
285,dest-0033,2
285,dest-0022,2
285,dest-0001,2
285,svc-pkg-04,4
285,svc-xfer-02,1
285,svc-act-05,2
285,dest-0016,2
285,dest-0021,3
285,dest-0016,2
285,svc-hotel-01,2
285,svc-act-01,1
285,svc-hotel-05,2
285,svc-hotel-07,3
285,svc-pkg-04,4
285,dest-0015,2
285,dest-0009,2
285,svc-act-05,2
285,dest-0017,2
285,svc-act-02,5
285,dest-0037,1
285,svc-xfer-01,1
285,svc-hotel-02,1
285,svc-xfer-03,2
285,svc-hotel-06,1
285,dest-0027,1
286,svc-act-02,5
286,svc-act-02,5
286,svc-pkg-04,3
286,svc-act-06,1
286,dest-0056,1
286,dest-0056,2
286,dest-0060,2
286,svc-act-06,1
286,svc-pkg-04,5
286,svc-act-02,3
286,svc-hotel-07,1
286,svc-hotel-03,2
286,dest-0013,2
286,dest-0044,2
286,svc-pkg-02,2
286,dest-0019,2
286,svc-pkg-04,4
286,svc-act-06,2
286,svc-act-03,3
287,svc-hotel-03,1
287,svc-act-08,1
287,svc-pkg-02,1
288,svc-hotel-05,5
288,svc-act-01,1
288,svc-act-03,3
288,dest-0019,3
288,svc-xfer-02,1
288,svc-act-02,2
288,dest-0018,2
288,svc-pkg-04,1
288,dest-0060,2
288,dest-0002,2
288,svc-hotel-05,3
288,svc-hotel-02,2
288,dest-0058,1
288,svc-xfer-02,2
288,dest-0022,2
288,dest-0059,1
288,dest-0020,2
288,dest-0034,1
288,dest-0007,2
288,dest-0003,2
288,svc-act-03,2
288,svc-hotel-02,4
288,svc-xfer-02,3
288,svc-xfer-01,2
288,svc-act-08,1
288,svc-act-07,3
288,dest-0060,2
288,svc-act-09,2
288,dest-0046,2
288,dest-0032,1
288,svc-hotel-04,1
288,dest-0021,1
288,dest-0011,1
288,dest-0033,1
289,svc-act-07,1
289,svc-pkg-01,2
289,svc-act-03,3
290,svc-cruise-01,2
290,svc-pkg-05,3
290,svc-hotel-06,2
290,svc-cruise-02,1
290,dest-0016,1
290,svc-act-07,2
290,dest-0041,1
291,svc-act-06,1
291,svc-act-08,3
291,dest-0055,2
291,dest-0017,3
291,svc-act-01,3
291,svc-hotel-06,1
291,svc-act-04,4
291,svc-act-07,1
291,dest-0026,3
291,svc-hotel-01,3
291,svc-act-08,5
291,dest-0007,1
291,svc-hotel-05,1
291,dest-0029,2
291,dest-0005,1
291,dest-0046,1
292,dest-0011,1
292,svc-act-08,3
292,dest-0010,2
292,svc-act-05,2
292,svc-hotel-02,1
293,svc-hotel-03,1
293,dest-0053,1
293,svc-hotel-03,2
293,dest-0049,3
294,svc-cruise-01,3
294,svc-cruise-01,1
294,svc-act-07,3
294,svc-pkg-02,3
294,svc-cruise-03,3
294,svc-cruise-02,2
294,svc-pkg-03,1
294,svc-hotel-03,4
294,svc-cruise-02,3
294,svc-hotel-05,1
294,svc-cruise-03,2
294,svc-act-06,2
294,dest-0040,1
295,svc-pkg-02,5
295,dest-0012,1
295,svc-hotel-05,3
296,svc-act-04,2
296,svc-hotel-03,3
296,dest-0058,2
297,svc-cruise-04,2
297,svc-cruise-01,3
297,svc-pkg-06,2
297,svc-hotel-03,2
298,svc-xfer-02,1
298,svc-xfer-03,2
298,dest-0058,3
298,dest-0030,2
298,svc-act-10,1
298,dest-0060,1
298,dest-0021,2
298,dest-0034,1
298,dest-0011,2
298,svc-act-04,1
298,svc-hotel-05,5
298,svc-pkg-03,2
298,svc-act-04,1
298,dest-0038,3
298,dest-0055,1
298,dest-0015,2
298,svc-act-05,3
298,svc-act-04,3
298,dest-0037,1
298,svc-xfer-02,3
298,dest-0042,1
298,svc-hotel-02,1
298,svc-xfer-01,1
298,dest-0057,1
298,dest-0023,1
298,dest-0007,1
298,dest-0009,2
298,dest-0043,3
298,dest-0019,2
298,svc-act-07,2
298,dest-0005,3
298,dest-0014,1
298,dest-0013,2
298,dest-0018,3
298,svc-act-02,1
298,svc-hotel-02,3
298,dest-0013,2
298,svc-act-09,2
298,dest-0056,3
298,svc-hotel-05,4
298,dest-0040,2
298,svc-hotel-01,3
298,svc-act-03,2
298,svc-pkg-05,1
299,dest-0006,1
299,svc-act-05,1
299,svc-hotel-03,1
299,svc-xfer-02,2
299,svc-hotel-06,2
299,dest-0010,2
299,dest-0057,2
299,svc-act-04,1
300,svc-hotel-05,1
300,dest-0006,2
300,dest-0002,1
300,svc-cruise-04,1
301,svc-pkg-01,3
301,svc-xfer-02,1
301,svc-act-08,4
301,svc-act-08,4
301,svc-xfer-01,2
301,svc-hotel-08,2
301,dest-0031,1
301,svc-hotel-01,2
301,svc-pkg-05,3
302,svc-hotel-07,1
302,svc-hotel-02,1
302,dest-0034,2
302,dest-0039,2
302,dest-0016,1
302,svc-hotel-04,2
302,dest-0019,2
302,svc-hotel-06,4
303,svc-pkg-04,5
303,svc-act-09,1
304,dest-0003,3
304,svc-act-05,4
304,svc-act-01,3
304,svc-act-01,4
304,dest-0011,1
304,dest-0034,2
304,svc-pkg-06,3
304,dest-0006,1
304,dest-0040,1
305,svc-hotel-04,1
305,svc-act-01,4
305,svc-act-05,4
305,svc-act-01,3
305,dest-0054,2
305,svc-act-07,1
306,svc-act-04,1
306,dest-0013,1
306,svc-hotel-04,2
306,dest-0014,3
306,dest-0003,1
307,svc-act-06,3
307,svc-pkg-02,2
307,svc-pkg-04,4
307,svc-act-02,5
307,svc-act-02,4
307,dest-0057,1
307,svc-hotel-06,1
307,svc-hotel-02,1
307,dest-0003,1
307,dest-0040,2
308,svc-hotel-03,1
308,svc-hotel-07,2
308,dest-0012,1
308,svc-pkg-03,1
308,svc-pkg-01,2
308,dest-0044,1
308,svc-act-02,3
308,svc-hotel-05,1
308,dest-0051,1
308,dest-0060,3
308,dest-0009,2
308,svc-act-09,2
309,svc-pkg-01,3
309,svc-pkg-06,1
309,svc-act-08,5
310,svc-cruise-03,3
310,svc-cruise-01,3
310,svc-cruise-04,1
310,svc-pkg-06,2
310,svc-cruise-03,3
311,svc-act-09,1
311,dest-0033,1
311,svc-hotel-08,1
311,dest-0003,1
311,dest-0016,2
311,svc-act-06,2
312,svc-act-02,3
312,svc-cruise-02,3
312,dest-0042,2
312,svc-hotel-06,1
312,svc-cruise-04,2
312,svc-pkg-02,2
312,svc-cruise-01,2
312,svc-cruise-02,3
313,svc-cruise-04,4
313,svc-hotel-05,2
313,svc-cruise-01,5
313,svc-xfer-01,1
313,dest-0005,1
313,svc-act-09,3
313,svc-cruise-03,2
313,svc-cruise-04,3
313,svc-cruise-02,1
313,svc-xfer-03,1
313,svc-cruise-03,4
313,svc-xfer-01,2
313,svc-cruise-02,2
313,svc-cruise-01,5
313,dest-0052,1
313,svc-xfer-03,1
313,svc-act-02,2
313,dest-0035,2
314,dest-0012,2
314,svc-xfer-02,2
314,svc-xfer-01,1
314,dest-0035,2
315,svc-hotel-01,3
315,svc-act-06,1
315,dest-0034,1
315,dest-0021,2
315,svc-hotel-06,3
315,svc-hotel-06,1
315,svc-hotel-06,4
316,svc-hotel-01,3
316,svc-act-03,3
316,svc-hotel-01,3
317,svc-hotel-08,3
317,dest-0004,1
317,svc-hotel-02,1
317,dest-0028,3
317,svc-hotel-06,1
317,svc-cruise-01,2
317,dest-0014,2
317,dest-0044,2
317,svc-hotel-05,1
317,svc-act-08,3
318,svc-cruise-01,3
318,svc-cruise-03,3
318,svc-act-09,1
318,svc-hotel-08,1
318,svc-cruise-04,3
318,svc-hotel-07,1
318,svc-xfer-03,1
318,svc-hotel-08,1
318,svc-act-05,1
318,svc-cruise-02,1
318,svc-xfer-01,1
319,svc-cruise-03,2
319,svc-hotel-05,2
319,svc-cruise-03,2
319,svc-act-06,3
319,svc-pkg-02,3
319,svc-act-05,2
319,svc-cruise-04,3
319,dest-0020,2
319,svc-act-10,1
319,svc-hotel-08,2
319,svc-hotel-03,4
319,svc-act-02,1
319,dest-0045,3
319,svc-act-04,3
319,svc-act-05,2
319,dest-0006,3
319,dest-0005,1
319,svc-cruise-01,2
319,svc-cruise-03,1
319,svc-act-06,1
319,dest-0060,1
319,svc-pkg-01,2
319,svc-cruise-02,2
319,svc-cruise-02,1
319,dest-0030,2
320,svc-hotel-06,1
320,svc-hotel-01,5
320,dest-0001,1
321,svc-cruise-01,1
321,svc-hotel-03,1
321,dest-0011,2
321,dest-0007,1
322,svc-hotel-02,2
322,svc-act-01,1
322,svc-pkg-01,2
322,svc-hotel-05,4
322,dest-0043,1
322,svc-xfer-02,2
322,svc-hotel-01,2
323,svc-cruise-01,2
323,svc-act-08,2
323,svc-pkg-06,2
324,svc-pkg-04,1
324,svc-hotel-08,2
324,dest-0019,2
324,svc-pkg-02,5
324,svc-pkg-01,2
324,svc-act-08,1
324,svc-hotel-03,4
325,dest-0012,2
325,svc-cruise-01,2
325,dest-0017,1
325,svc-pkg-05,3
325,svc-pkg-06,2
325,svc-hotel-01,3
325,dest-0047,1
325,svc-hotel-06,1
325,svc-pkg-03,2
325,svc-act-03,2
325,svc-pkg-03,1
325,dest-0036,2
325,dest-0028,2
326,dest-0025,2
326,svc-act-02,4
326,dest-0052,1
326,dest-0050,2
327,svc-act-08,5
327,dest-0029,1
327,svc-pkg-05,1
328,svc-act-03,4
328,svc-act-03,5
328,svc-hotel-04,1
328,dest-0032,3
328,dest-0058,2
328,svc-hotel-06,3
328,svc-xfer-01,2
328,svc-act-09,4
328,svc-act-02,2
328,dest-0045,2
328,dest-0038,3
328,dest-0044,3
328,svc-act-09,4
328,dest-0005,1
328,svc-hotel-02,2
328,svc-pkg-06,2
328,dest-0004,2
328,svc-xfer-02,1
328,dest-0015,3
328,svc-pkg-06,1
328,svc-pkg-02,1
328,dest-0027,2
328,dest-0054,3
328,svc-act-07,3
328,svc-pkg-02,2
328,svc-xfer-02,1
328,svc-act-03,5
328,dest-0046,1
329,svc-pkg-04,3
329,dest-0038,3
329,svc-act-03,1
329,svc-act-06,2
329,svc-hotel-07,2
329,dest-0028,2
329,svc-act-09,1
329,dest-0007,1
329,svc-act-01,3
329,dest-0026,3
329,svc-act-06,2
329,svc-pkg-04,4
329,svc-act-06,1
329,dest-0020,3
329,svc-act-02,5
329,dest-0035,2
329,svc-pkg-02,3
329,dest-0012,1
330,svc-hotel-06,2
330,svc-cruise-03,2
330,svc-hotel-03,4
330,svc-hotel-06,3
330,svc-cruise-01,2
330,dest-0043,2
330,dest-0050,1
330,svc-hotel-01,3
330,svc-cruise-02,3
330,svc-pkg-02,2
330,dest-0031,1
330,svc-cruise-03,2
330,svc-act-02,2
330,svc-hotel-03,4
331,dest-0014,2
331,svc-xfer-02,1
331,svc-pkg-01,1
332,svc-act-05,2
332,svc-act-06,3
332,svc-xfer-02,2
332,svc-act-06,2
333,dest-0026,3
333,svc-act-10,2
333,dest-0022,1
333,dest-0020,2
333,dest-0026,3
333,svc-hotel-03,3
333,svc-hotel-02,1
333,svc-pkg-01,1
333,svc-pkg-02,1
333,svc-hotel-01,1
333,svc-hotel-08,2
333,dest-0013,1
333,dest-0014,1
333,dest-0013,2
333,dest-0026,1
333,svc-cruise-01,2
333,svc-act-05,2
