id,nome,pais_code,latitude,longitude,nearest_city,nearest_cc,dist_km,auto_fixable
3318,"Antioquia",CO,36.203655,36.163765,"Antakya",TR,0.7,YES
3359,"Apure",CO,7.0473175,-68.798294,"Elorza",VE,77.2,NO (review)
3397,"Arctic",US,44.87482,25.513878,"Văcăreşti",RO,3.7,YES
3422,"Arisaig",GB,45.760136,-62.162556,"Antigonish",CA,20.4,YES
3424,"Arizona",MX,34.395344,-111.763275,"Camp Verde",US,20.5,YES
3437,"Armagh",IE,54.348198,-6.654043,"Armagh",GB,0.8,YES
3459,"Artigas",BR,-30.40431,-56.46926,"Artigas",UY,0,YES
3462,"Aruba",NL,12.501363,-69.961845,"Santa Cruz",AW,2.3,YES
3475,"Ascension",PT,-7.942,-14.357895,"Georgetown",SH,6.1,YES
3492,"Ashkelon",MA,31.66532,34.565044,"Ashkelon",IL,0.8,YES
3511,"Asmat",ID,16.16879,38.0741,"Keren",ER,59.3,NO (review)
3520,"Astana",KZ,1.5636353,110.34605,"Kuching",MY,2.1,YES
3530,"Atar",FR,20.51875,-13.04637,"Atar",MR,0,YES
3532,"A Taste of Coastal Texas",MX,31.25044,-99.25061,"Brady",US,15.1,YES
3548,"Atlanta/East",US,19.448778,72.811295,"Virār",IN,0.8,YES
3550,"Atlanta/South",US,11.578307,-84.01396,"Nueva Guinea",NI,49.7,YES
3551,"Atlanta/West",US,19.448778,72.811295,"Virār",IN,0.8,YES
3559,"Atsugi",US,35.442966,139.36252,"Atsugi",JP,0.6,YES
3582,"Auli",IN,48.54324,34.45467,"Dniprovske",UA,6,YES
3584,"Aure",NO,49.27385,4.634843,"Mourmelon-le-Grand",FR,25.2,YES
3593,"Auschwitz-Birkenau",PL,49.5625,8.70694,"Birkenau",DE,0,YES
3604,"Austin/UT and the Drag",US,47.01667,23.4,"Baciu",RO,25.7,YES
3624,"Avon (Connecticut)",IT,48.40219,2.72022,"Avon",FR,0,YES
3641,"Ayia Napa",ES,34.989323,33.996204,"Paralímni",CY,5.7,YES
3658,"Babakale",TR,39.479736,26.064867,"Kalloní",GR,30,YES
3668,"Bac Ha",CN,22.537756,104.29156,"Si Ma Cai",VN,17.5,YES
3677,"Bad Bentheim",NL,52.307034,7.1161823,"Bad Bentheim",DE,2.9,YES
3703,"Baekdu Mountains",CN,36.280052,128.04341,"Sangju",KR,18.3,YES
3722,"Bahawalpur",PK,31.029535,75.00919,"Zira",IN,7,YES
3739,"Hamilton Parish",CA,32.34221,-64.73019,"Hamilton Parish",BM,0,YES
3744,"Baiona",ES,43.494514,-1.4736657,"Bayonne",FR,0.2,YES
3750,"Baja Peninsula",MX,-13.89214,-38.951336,"Camamu",BR,17.4,YES
3752,"Baja California Sur",US,25.5818,-111.57062,"Ciudad Insurgentes",MX,40.9,YES
3754,"Bajgiran",IR,37.621933,58.41827,"Änew",TM,30.8,YES
3761,"Bakhchysarai",TR,44.745197,33.84873,"Bakhchysaray",UA,1.3,YES
3766,"Baku Region",TR,4.970179,-2.5014594,"Esim",GH,31,YES
3772,"Balboa",US,42.71017,-6.9147205,"Cacabelos",ES,19.8,YES
3776,"Balestrand",DE,61.209618,6.536083,"Hermansverk",NO,17.1,YES
3780,"Bali District",CN,25.14569,121.40351,"Danshui",TW,4.9,YES
3786,"Balkans",RO,41.778503,23.814676,"Gotse Delchev",BG,24.5,YES
3795,"Ballycastle",IE,55.200687,-6.250282,"Ballycastle",GB,0.6,YES
3796,"Ballymena",IE,54.866295,-6.2760158,"Ballymena",GB,0.3,YES
3799,"Ballyshannon",GB,54.50198,-8.189766,"Sligo",IE,31.5,YES
3803,"Balta",UA,60.75019,-0.7888873,"Lerwick",GB,69.2,NO (review)
3826,"Banat",RO,45.517746,-87.69762,"Kingsford",US,42.4,YES
3841,"Bandel",PT,22.922638,88.38774,"Hugli",IN,1.8,YES
3842,"Bandelier National Monument",MX,35.7789,-106.33176,"Los Alamos",US,12.3,YES
3852,"Banff National Park",US,51.488132,-115.93805,"Banff",CA,43.1,YES
3861,"Bangkok/Khao San Road",TH,53.35222,-7.20167,"Edenderry",IE,10.3,YES
3873,"Bangkok to Ho Chi Minh City overland",JP,38.70116,-90.36234,"Overland",US,0,YES
3875,"Bangor (Northern Ireland)",IE,54.662594,-5.6679125,"Bangor",GB,0.2,YES
3883,"Bangui",CF,4.3635116,18.583591,"Zongo",CD,2.6,YES
3891,"Banlung",VN,13.741475,106.987366,"Banlung",KH,0.2,YES
3892,"Ban Nahin",VN,18.242395,104.2128,"Seka",TH,44.3,YES
3938,"Barelang Islands",ID,22.26382,113.96038,"San Tung Chung Hang",HK,2.4,YES
3939,"Barentsburg",NO,78.06536,14.2172365,"Longyearbyen",SJ,37.1,YES
3944,"Barkly West",GB,-28.53537,24.52151,"Barkly West",ZA,0,YES
3950,"Barnesville (Ohio)",BR,33.05457,-84.15575,"Barnesville",US,0,YES
3956,"Barra",GB,-11.08944,-43.14167,"Barra",BR,0,YES
3975,"Basaseachic Falls National Park",MX,-44.791634,167.7542,"Queenstown",NZ,76.3,NO (review)
3983,"Basra",IQ,17.395979,43.10557,"Fayfā’",SA,13.3,YES
3990,"Bataan",CN,14.643603,120.46576,"Balanga",PH,8.4,YES
4003,"Bathurst (Eastern Cape)",ZA,47.61814,-65.65112,"Bathurst",CA,0,YES
4004,"Bathurst (New Brunswick)",GB,-33.41665,149.5806,"Bathurst",AU,0,YES
4005,"Bathurst (New South Wales)",GB,-33.41665,149.5806,"Bathurst",AU,0,YES
4066,"Beaudry Provincial Park",BR,49.86169,-97.477196,"Winnipeg",CA,23.8,YES
4080,"Beaver Creek",CA,39.70923,-84.06327,"Beavercreek",US,0,YES
4085,"Bechar",MA,31.616312,-2.21841,"Béchar",DZ,0.2,YES
4091,"Bedford (Indiana)",US,52.13638,-0.4675041,"Bedford",GB,0.2,YES
4112,"Beijing/Northern Suburbs",CN,-33.84133,151.1705,"Greenwich",AU,1.2,YES
4116,"Beijing/Southern Suburbs",CN,-33.98333,18.475,"Claremont",ZA,0.9,YES
4124,"Beirut/Downtown",LB,-27.59608,-48.553425,"Florianópolis",BR,0.4,YES
4129,"Beirut/Verdun",LB,49.16667,5.38333,"Verdun",FR,0.8,YES
4136,"Belcoo",IE,54.29667,-7.871408,"Enniskillen",GB,15.9,YES
4138,"Belek",TR,39.938534,53.847305,"Jebel",TM,47.1,YES
4139,"Belen",MX,52.517387,13.395131,"Mitte",DE,0.7,YES
4148,"Belgrave",AU,52.65,-1.11667,"Belgrave",GB,0,YES
4174,"Belogorsk",RU,45.058437,34.59496,"Bilohirsk",UA,0.7,YES
4176,"Belo Horizonte",BR,-11.916575,16.905655,"Cunhinga",AO,37.6,YES
4179,"Belturbet",GB,54.10074,-7.4440417,"Cavan",IE,13.4,YES
4190,"Bendery",UA,46.82182,29.48192,"Bender",MD,1.2,YES
4230,"Bergen",NO,50.454956,3.951958,"Mons",BE,0.1,YES
4250,"Berlin/East Central",DE,1.305873,103.77463,"Dover",SG,0.6,YES
4253,"Bermuda",IE,32.304028,-64.75631,"Devonshire Parish",BM,0.2,YES
4254,"Bernal",MX,-34.711445,-58.28128,"Quilmes",AR,2.6,YES
4260,"Beroun",DE,49.964027,14.073391,"Beroun",CZ,0.1,YES
4285,"Bethlehem (Pennsylvania)",DE,40.617893,-75.378654,"Bethlehem",US,1.1,YES
4287,"Bethuadahari Wildlife Sanctuary",IN,32.90874,-97.58419,"Azle",US,3.9,YES
4288,"Betong",TH,1.4115918,111.5281,"Betong",MY,1.8,YES
4290,"Bettendorf",US,47.585247,7.277087,"Altkirch",FR,5.2,YES
4301,"Beypore Beach",IN,46.91807,-104.00437,"Glendive",US,57.6,NO (review)
4324,"Bhutan",IN,27.549511,90.511925,"Trongsa",BT,5.2,YES
4331,"Bicaz",GB,46.91123,26.090347,"Bicaz",RO,1.9,YES
4352,"Big Pine Key",BR,24.692642,-81.37258,"Marathon",US,28.6,YES
4360,"Australia's big things",AU,52.224327,20.949629,"Wola",PL,1.4,YES
4361,"Bigul",IN,-6.9153614,107.59824,"Bandung",ID,1.2,YES
4363,"Big White",CA,45.764645,4.8281016,"Lyon 05",FR,0.4,YES
4391,"Bintan Resorts",SG,-4.518894,140.55768,"Tabubil",PG,112.2,NO (review)
4396,"Bioko",FR,-5.875043,143.40898,"Mendi",PG,40.8,YES
4400,"Birgunj",IN,27.01352,84.87638,"Birgañj",NP,0.6,YES
4403,"Birmingham",US,52.4949,-1.851844,"Washwood Heath",GB,1.8,YES
4406,"Birr",IE,47.61396,6.78557,"Héricourt",FR,4.9,YES
4437,"Black Point and Pine Point",AU,46.97774,-95.38364,"Detroit Lakes",US,39.4,YES
4449,"Blaine",CA,45.160797,-93.23495,"Blaine",US,0,YES
4493,"Blueskin Bay",NZ,38.41409,14.04068,"Cefalù",IT,41.8,YES
4497,"Blumenau",BR,54.19367,19.58983,"Elbląg",PL,12.7,YES
4519,"Bodh Gaya",JP,24.69794,84.99213,"Bodh Gaya",IN,0.5,YES
4532,"Bohemian Paradise",CZ,11.932606,-85.94911,"Granada",NI,0.5,YES
4534,"Bohuslän",NO,58.23333,11.8,"Uddevalla",SE,15.2,YES
4537,"Boise City",MX,43.616615,-116.20089,"Boise",US,0.4,YES
4541,"Bokaro Steel City",IN,40.62788,-75.32768,"Middletown",US,1.8,YES
4543,"Bol",HR,-17.740334,-62.93384,"San Julian",BO,8.6,YES
4560,"Bonaire",NL,32.543842,-83.59602,"Warner Robins",US,8.5,YES
4590,"Boring",BR,45.432663,-122.36951,"Damascus",US,7.2,YES
4602,"Bosanska Krajina",HR,45.05972,17.050463,"Gradiška",BA,18.6,YES
4608,"Boston (England)",US,52.977657,-0.0237985,"Boston",GB,0.2,YES
4616,"Boston/North End",US,52.9556,-0.1677266,"Boston",GB,9.7,YES
4627,"Kathmandu/East",NP,-34.831726,138.68472,"Modbury",AU,0.2,YES
4628,"Bougainville",AU,49.869915,2.043234,"Amiens",FR,18.7,YES
4642,"Bovec",IT,46.338585,13.552419,"Bovec",SI,0.1,YES
4655,"Boyle",IE,54.59083,-112.809166,"Fort Saskatchewan",CA,102.7,NO (review)
4657,"Bozel",IT,45.442383,6.64694,"Bourg-Saint-Maurice",FR,21.4,YES
4659,"Bra",IT,-15.793987,-47.8828,"Plano Piloto",BR,0,YES
4660,"Brač",HR,43.472027,5.9534993,"Saint-Maximin-la-Sainte-Baume",FR,7.9,YES
4687,"Brandenburg",DE,37.99896,-86.16941,"Fort Knox",US,21.7,YES
4739,"Briarcliff Manor",IE,41.145653,-73.823746,"Briarcliff Manor",US,0,YES
4766,"Brighton Seminole Indian Reservation",US,45.26545,-67.61208,"Eastern Charlotte",CA,66.5,NO (review)
4777,"Bristol-Norfolk",GB,36.84681,-76.28522,"Norfolk",US,0,YES
4794,"Brockville",US,44.60392,-75.70168,"Brockville",CA,1.8,YES
4828,"Brown County State Park",TR,39.145573,-86.22602,"Bloomington",US,26,YES
4829,"Brownfield",MX,33.181168,-102.27424,"Brownfield",US,0,YES
4843,"Brunei",CN,4.4137154,114.56539,"Liang",BN,30.3,YES
4883,"Buenos Aires (province)",AR,-9.122116,-78.530975,"Chimbote",PE,8.7,YES
4894,"Bukit Merah",BR,1.2820143,103.81859,"Bukit Merah Estate",SG,0.6,YES
4896,"Bukit Peninsula",ID,41.24117,-81.55262,"Macedonia",US,8.9,YES
4898,"Bukit Tinggi",MY,-0.2436511,112.70704,"Sintang",ID,138.6,NO (review)
4910,"Bundang",KR,9.13333,12.95,"Tchéboa",CM,28.3,YES
4932,"Burley (England)",FR,50.8266,-1.70164,"Ringwood",GB,6.5,YES
4942,"Burlington County",BR,39.93254,-74.722664,"Vincentown",US,2.2,YES
4943,"Burma Road",CN,-28.954975,115.03724,"Geraldton",AU,45.6,YES
4957,"Buru Island",IN,-3.4591432,126.65623,"Namrole",ID,43.7,YES
4985,"Bylakuppe",BR,12.429251,75.995346,"Kushālnagar",IN,5.1,YES
4993,"Åland",FI,60.151596,20.08803,"Ytterby",AX,4.3,YES
4996,"Åndalsnes and Romsdal valley",NO,32.81874,-85.17939,"Valley",US,0,YES
5014,"Ölgii",CN,48.96816,89.962105,"Ölgii",MN,0,YES
5023,"Ústí nad Orlicí District",PL,50,16.53333,"Letohrad",CZ,4.7,YES
5036,"Świeradów-Zdrój",CZ,50.90934,15.333216,"Gryfów Śląski",PL,14.8,YES
5038,"Şirince",GB,37.942352,27.432835,"Selçuk",TR,5.7,YES
5062,"Cacheu",PT,12.274246,-16.16489,"Cacheu",GW,0,YES
5080,"Cahokia Mounds State Historic Site",BR,38.652115,-90.064674,"Collinsville",US,7.2,YES
5081,"Songo",ZA,-7.3530135,14.847362,"Songo",AO,0.2,YES
5086,"Cairo",EG,30.877333,-84.20794,"Cairo",US,0.6,YES
5091,"Cairo/Garden City",EG,40.72677,-73.6343,"Garden City",US,0,YES
5094,"Cairo/East",EG,27.9532,-82.44859,"Tampa",US,1.2,YES
5098,"Cai Rong",VN,22.327127,114.21912,"Choi Wan Estate (I & II)",HK,0.9,YES
5108,"Calais (Maine)",US,45.18902,-67.27814,"Eastern Charlotte",CA,39.1,YES
5128,"Calexico",MX,32.671314,-115.492714,"Calexico",US,1,YES
5144,"Calvert City",CN,37.03339,-88.35004,"Paducah",US,22.9,YES
5169,"Caminha",PT,41.87576,-8.838838,"O Rosal",ES,6.6,YES
5170,"French Way",ES,37.703915,-121.44583,"Tracy",US,4.4,YES
5174,"Campbellsville",BR,37.3434,-85.3419,"Campbellsville",US,0,YES
5179,"Campeche (state)",MX,10.962301,-68.46193,"Tocuyo de La Costa",VE,12.6,YES
5185,"Campobello Island",US,44.89385,-66.91937,"Eastern Charlotte",CA,25.2,YES
5187,"Campo Largo",BR,-26.800362,-60.83908,"Campo Largo",AR,0,YES
5195,"Canadian",BR,35.91201,-100.3839,"Perryton",US,66,NO (review)
5210,"Canillo",FR,42.56683,1.5977647,"Canillo",AD,0.1,YES
5214,"Canna",GB,43.55152,7.0134416,"Cannes",FR,0.1,YES
5224,"Canowindra",AU,57.3886,-6.1938,"Fort William",GB,91.2,NO (review)
5232,"Cantonment",US,23.172075,80.01837,"Mānegaon",IN,3.8,YES
5233,"Canyon",MX,34.978985,-101.92819,"Canyon",US,0.9,YES
5235,"Canyon de Guadalupe",MX,16.208658,-61.439903,"Le Gosier",GP,5.7,YES
5240,"Cao Bang",CN,22.742693,106.106094,"Thị Trấn Nước Hai",VN,4.8,YES
5255,"Cape Elizabeth",BR,43.59644,-70.22848,"South Portland",US,5.1,YES
5278,"Caprock Canyons State Park",TR,34.410244,-101.05322,"Plainview",US,65.1,NO (review)
5280,"Captiva Island",MX,26.527578,-82.19482,"Sanibel",US,19.3,YES
5281,"Capurganá",CO,8.6366,-77.34719,"Unión Chocó",PA,64.8,NO (review)
5292,"Carbonear",PT,47.733124,-53.23662,"Bay Roberts",CA,15,YES
5296,"Cardenás",MX,42.37384,-2.7660403,"Nájera",ES,5.8,YES
5300,"Cardston",US,49.200115,-113.316574,"Lethbridge",CA,66.2,NO (review)
5325,"Carnarvon",AU,53.139435,-4.276975,"Caernarfon",GB,0.5,YES
5327,"Carneys Point",IT,39.71082,-75.46755,"Carneys Point",US,0.2,YES
5334,"Carpinteria",ES,34.398884,-119.518456,"Carpinteria",US,0,YES
5339,"Carrickfergus",IE,54.713615,-5.807311,"Carrickfergus",GB,0.3,YES
5367,"Casino",AU,-0.2544862,35.738647,"Molo",KE,1,YES
5373,"Cassis",FR,18.61571,-72.07461,"Thomazeau",HT,4.6,YES
5391,"Castile and León",PT,41.55005,-5.13874,"Tordesillas",ES,12.6,YES
5401,"Castletownshend",IE,37.151215,-8.228189,"Ferreiras",PT,2.6,YES
5422,"Catoosa",MX,38.680935,-9.330173,"Carcavelos",PT,1.3,YES
5423,"Catron County",MX,33.902695,-108.38008,"Silver City",US,126.3,NO (review)
5428,"Cave City",NZ,37.18962,-82.06933,"Richlands",US,26.7,YES
5445,"Călărași",GB,44.20203,27.333817,"Călăraşi",RO,1.7,YES
5454,"Cedar Point",BR,41.263092,-89.12564,"Peru",US,7.2,YES
5462,"Center (North Dakota)",BR,47.116386,-101.29959,"Mandan",US,44.8,YES
5491,"Central Laos",TH,37.0903,-8.249084,"Albufeira",PT,0.3,YES
5494,"Central Newfoundland",CA,37.098404,-8.369872,"Armação de Pêra",PT,1.2,YES
5500,"Central Slovakia",PL,48.833565,19.47251,"Brezno",SK,12.4,YES
5504,"Central Ukraine",UA,37.08862,-8.234216,"Albufeira",PT,1.4,YES
5512,"Cerbère",ES,42.441296,3.1646953,"Banyuls de la Marenda",FR,5.6,YES
5527,"Chałupy",PL,41.726814,-8.162931,"Póvoa de Lanhoso",PT,19,YES
5554,"Chambers Pillar Historical Reserve",AU,41.75703,-8.58207,"Ponte de Lima",PT,1.1,YES
5558,"Chàm Islands",VN,41.75703,-8.58207,"Ponte de Lima",PT,1.1,YES
5574,"Changle",GB,25.96604,119.51856,"Houyu",CN,10.5,YES
5603,"Charleville",AU,52.354645,-8.682883,"Mallow",IE,24.8,YES
5604,"Charlevoix",CA,45.31765,-85.25835,"Bay Harbor",US,14.7,YES
5623,"Charm",MX,41.16341,-8.63174,"Senhora do Porto",PT,0.4,YES
5631,"Chatham Islands",NZ,22.42446,31.82595,"Wadi Halfa",SD,84.1,NO (review)
5655,"Chedworth",GB,37.09014,-8.678213,"Porto de Mós",PT,0.7,YES
5686,"Cherry",PE,29.006622,-13.484461,"Costa Teguise",ES,1.7,YES
5780,"Chiloé National Park",CL,38.6783,0.08935,"Calp",ES,5.4,YES
5784,"Chimayó",MX,40.343895,-8.595845,"Cantanhede",PT,0.3,YES
5807,"Chi Phat",TH,38.680935,-9.330173,"Carcavelos",PT,1.3,YES
5812,"Chiran",JP,32.026634,76.39148,"Nagrota Bagwān",IN,9.1,YES
5825,"Chiusi",IT,43.76798,12.293714,"Poggio di Chiesanuova",SM,18.3,YES
5839,"Chongjin",KR,41.78325,129.82066,"Chongjin",KP,4,YES
5843,"Choquequirao",PE,37.0903,-8.249084,"Albufeira",PT,0.3,YES
5853,"Christmas Island",GB,-10.483777,105.64723,"Flying Fish Cove",CX,7.7,YES
5856,"Chugoku 33 Kannon Temple Pilgrimage",JP,38.47411,-8.819812,"Setúbal",PT,8.2,YES
5869,"Chuuk",JP,8.606235,151.83275,"Weno",FM,129,NO (review)
5871,"Chuy",PT,-33.693794,-53.456112,"Chuí",BR,0.3,YES
5893,"City of Commerce",AU,34.00057,-118.15979,"Commerce",US,0,YES
5975,"Clonmacnoise",IE,37.90133,-8.686923,"Santiago do Cacém",PT,12.9,YES
5977,"Cloudcroft",MX,32.957664,-105.74272,"Alamogordo",US,21.3,YES
5987,"Coal Region",CH,53.414238,-1.4137819,"Burngreave",GB,3.8,YES
5991,"Coastal Georgia",BR,34.696815,-84.738976,"Dalton",US,22.6,YES
6004,"Cochamó Valley",CL,-41.380802,-72.07148,"San Carlos de Bariloche",AR,68.9,NO (review)
6015,"Coffin Bay",AU,41.79211,-6.7673373,"Bragança",PT,1.8,YES
6021,"Cojedes",PT,9.333664,-68.350365,"Las Vegas",VE,38.1,YES
6046,"Collingwood (New Zealand)",NZ,51.670963,-4.702831,"Pembroke",GB,14.5,YES
6060,"Nueva Helvecia",CH,-34.28497,-57.233673,"Nueva Helvecia",UY,1.7,YES
6102,"Comoros",FR,-12.204517,44.283295,"Sima",KM,1.2,YES
6141,"Cookstown",IE,54.643673,-6.741601,"Cookstown",GB,0.3,YES
6154,"Copacabana",BR,6.3461046,-75.508026,"Copacabana",CO,0.1,YES
6155,"Copán Ruinas",MX,14.838634,-89.156006,"Copán Ruinas",HN,0.1,YES
6179,"Jim Corbett National Park",IN,37.63574,-8.893514,"Odemira",PT,22.7,YES
6207,"Coromandel",NZ,-18.47333,-47.20028,"Coromandel",BR,0,YES
6231,"Costa Brava",ES,-34.774414,-59.69925,"Mercedes",AR,28.1,YES
6253,"Courmayeur",IT,45.831654,6.9461565,"Chamonix-Mont-Blanc",FR,11.8,YES
6271,"Cradle of Humankind",ZA,41.15097,-8.621186,"Porto",PT,0.9,YES
6306,"Croatia",HR,45.471962,14.706504,"Osilnica",SI,6.4,YES
6344,"Cuero",TR,29.093803,-97.290054,"Cuero",US,0.1,YES
6346,"Culebra",PR,37.089146,-8.248596,"Albufeira",PT,0.2,YES
6371,"Cut Bank",US,48.63304,-112.326164,"Coaldale",CA,122.4,NO (review)
6375,"Cuyahoga County",TR,41.430134,-81.69056,"Brooklyn",US,3.9,YES
6377,"Cuyahoga Valley National Park",MX,37.209328,-8.435604,"Silves",PT,2.2,YES
6382,"Cygnet",AU,41.24005,-83.64326,"Bowling Green",US,15,YES
6384,"Cyprus",TR,34.917416,32.889904,"Léfka",CY,21.9,YES
6391,"Dabu",CN,5.323999,-4.3722982,"Dabou",CI,0.5,YES
6394,"Dachstein",AT,37.092358,-8.241854,"Albufeira",PT,0.9,YES
6415,"Dalhart",MX,36.061607,-102.522224,"Dalhart",US,0.8,YES
6429,"Dalsland",RU,61.056698,5.5600667,"Førde",NO,46.8,YES
6456,"Danube Delta",RO,48.723995,10.778538,"Donauwörth",DE,0.7,YES
6481,"Daru",AU,-9.069901,143.21002,"Daru",PG,0.9,YES
6506,"Dawson City",CA,32.741077,-101.9576,"Lamesa",US,0.7,YES
6521,"D-Day beaches",FR,54.83909,-111.96596,"Bonnyville",CA,101.7,NO (review)
6568,"Delphi",GR,52.011402,4.35839,"Delft",NL,0.6,YES
6577,"Delta Works",NL,37.079464,-8.117972,"Quarteira",PT,1.9,YES
6580,"Demirköy",GB,41.82415,27.765146,"Vize",TR,27.6,YES
6586,"Dengue fever",AU,7.211537,79.84901,"Negombo",LK,1.5,YES
6592,"Denmark (Western Australia)",AU,55.378426,9.131806,"Vejen",DK,11.4,YES
6599,"Deokjeok Island",KR,65,-18,"Akureyri",IS,76.1,NO (review)
6609,"Derby (Western Australia)",AU,52.914223,-1.4719886,"Derby",GB,1,YES
6616,"Desaru",CN,1.5410016,104.264305,"Bandar Penawar",MY,4.4,YES
6684,"Dilijan",CH,40.741714,44.872223,"Dilijan",AM,0.8,YES
6700,"Disabled travel in South Africa",ZA,38.45608,-9.245649,"Sesimbra",PT,12.6,YES
6705,"Diu",PT,20.713778,70.98537,"Diu",IN,0.3,YES
6706,"Divača",IT,45.68279,13.968574,"Divača",SI,0.3,YES
6707,"Diving in Saipan",JP,15.1378,145.73094,"Saipan",MP,8.7,YES
6709,"Diving Aliwal Shoal",ZA,34.96361,34.072933,"Protaras",CY,5.6,YES
6710,"Diving in Chuuk",JP,7.454,151.805,"Weno",FM,4.1,YES
6716,"Diving in Thailand",TH,37.60612,-8.211184,"Almodôvar",PT,16.9,YES
6717,"Diving in the Philippines",PH,28.71144,-17.95556,"Los Llanos de Aridane",ES,6.9,YES
6718,"Diving the Cape Peninsula and False Bay",ZA,49.49128,-124.35006,"Qualicum Beach",CA,17.3,YES
6719,"Diving the Cape Peninsula and False Bay/Duiker Island",ZA,52.69036,5.231231,"Enkhuizen",NL,4.3,YES
6732,"DMZ (Vietnam)",VN,41.75703,-8.58207,"Ponte de Lima",PT,1.1,YES
6735,"Doboj",HR,44.732456,18.085016,"Doboj",BA,0.2,YES
6742,"Doi Inthanon National Park",TH,37.575035,-8.404337,"Odemira",PT,20.9,YES
6749,"Dolores (Colorado)",US,38.67553,0.07775,"Calp",ES,4.5,YES
6754,"Dona Paula",IN,-27.237986,-49.494507,"Lontras",BR,9.3,YES
6763,"Dong Hoi",CN,17.45985,106.612236,"Đồng Hới",VN,1.5,YES
6783,"Douglas (Arizona)",MX,31.349482,-109.55017,"Douglas",US,0.7,YES
6794,"Downers Grove",CA,41.793682,-88.01023,"Downers Grove",US,1.7,YES
6802,"Draper",MX,40.524776,-111.8628,"Draper",US,0.1,YES
6862,"Dungannon",IE,54.50391,-6.7703624,"Dungannon",GB,0.2,YES
6870,"Dunseith",CA,48.813057,-100.06097,"Minot Air Force Base",US,103.6,NO (review)
6905,"Eagle Nest",MX,23.25031,69.67496,"Bhuj",IN,0.7,YES
6906,"Eagle Pass",MX,28.709211,-100.49929,"Eagle Pass",US,0,YES
6908,"East Bohemia",CZ,50.861385,0.5669632,"Hastings",GB,1.1,YES
6915,"East Coulee",CA,37.151215,-8.228189,"Ferreiras",PT,2.6,YES
6921,"Eastern Cuba",GB,-32.319443,28.199722,"Butterworth",ZA,4.9,YES
6931,"Eastern Slovakia",PL,48.717014,22.273935,"Sobrance",SK,7.4,YES
6932,"Eastern Slovenia",HR,46.08333,15,"Zagorje ob Savi",SI,5.4,YES
6934,"East Estonia",RU,59.44028,24.781435,"Kesklinn",EE,1.5,YES
6949,"East Jutland",DK,34.249733,-118.51642,"Northridge",US,3,YES
6952,"East Kootenays",CA,-8.086424,112.5,"Sumberpucung",ID,8.2,YES
6971,"Eastport (Newfoundland)",CA,37.121124,-8.222702,"Ferreiras",PT,1.6,YES
6995,"Eckerö",SE,60.2325,19.5392,"Yomala",AX,23,YES
7014,"Edinburgh (Indiana)",US,55.953346,-3.188375,"Edinburgh",GB,0.5,YES
7061,"El Aaiún",MA,27.154512,-13.195392,"Laayoune",EH,1.6,YES
7064,"Elba",IT,31.41461,-86.067726,"Enterprise",US,23,YES
7070,"El Castaño",MX,10.188661,-67.363945,"La Victoria",VE,5.5,YES
7107,"Beaver Hills",CA,41.324505,-72.94609,"New Haven",US,2.4,YES
7122,"El Malpais National Monument",MX,37.9129,-8.771126,"Sines",PT,9.9,YES
7125,"Elmina",PT,5.085879,-1.350578,"Elmina",GH,0.1,YES
7128,"Elmira (Ontario)",DE,38.38364,-7.34584,"Reguengos de Monsaraz",PT,17.1,YES
7131,"El Morro",MX,28.65189,-17.88013,"El Paso",ES,0.3,YES
7148,"El Salvador",CL,13.800038,-88.91407,"San Martín",SV,1.9,YES
7150,"Elsinore",SE,38.683083,-112.14828,"Richfield",US,11.4,YES
7151,"Elsthorpe",NZ,37.102108,-7.660355,"Tavira",PT,3,YES
7186,"Englewood (Florida)",MX,37.02419,-7.92627,"Faro",PT,0.6,YES
7203,"Ephesus",GB,33.406178,-85.24925,"Carrollton",US,25.1,YES
7204,"Ephraim (Utah)",DK,39.359684,-111.5863,"Ephraim",US,0,YES
7216,"Erg Chebbi",MA,37.09014,-8.678213,"Porto de Mós",PT,0.7,YES
7259,"Esso",CH,1.2955775,34.749863,"Kapchorwa",UG,35.3,YES
7282,"European route E39",NO,41.910603,27.129932,"Kırklareli",TR,21.1,YES
7296,"Evian",CH,45.710827,7.2005024,"Aosta",IT,9.5,YES
7340,"Fairport (New York)",EG,43.0993,-77.443016,"Fairport",US,0.1,YES
7347,"Falcon Lake",CA,26.782078,-99.24472,"Zapata",US,14.2,YES
7364,"Falmouth (Maine)",BR,43.721985,-70.232704,"Portland",US,7.5,YES
7371,"Fanø",DK,43.84242,13.014663,"Fano",IT,0.3,YES
7384,"Faroe Islands",DK,62.028236,-6.8819256,"Tórshavn",FO,6.1,YES
7400,"Făgăraș",GB,37.116653,-8.161401,"Olhos de Água",PT,4,YES
7415,"Ferdinand",AT,44.722713,-71.774956,"Lyndon",US,29.8,YES
7416,"Ferghana",CN,40.376488,71.79132,"Fergana",UZ,1,YES
7436,"Fiji",NZ,-18.12397,179.01227,"Levuka",FJ,32.8,YES
7445,"Finland in ten days by car",FI,46.8606,-68.01197,"Caribou",US,0,YES
7448,"Fiordland National Park",NZ,37.10855,-8.492792,"Carvoeiro",PT,2.5,YES
7457,"Fishguard",IE,51.993835,-4.97681,"Haverfordwest",GB,21.4,YES
7465,"Fitzgerald River National Park",AU,37.106255,-8.401596,"Armação de Pêra",PT,4,YES
